"seqnames","start","end","width","strand"
"chr3",169104823,169357438,252616,"*"
"chr3",169678336,169814382,136047,"*"
"chr3",169897893,170045201,147309,"*"
"chr3",170282836,170355591,72756,"*"
"chr3",170498894,170724275,225382,"*"
"chr3",171038742,171282017,243276,"*"
"chr3",171448437,171857821,409385,"*"
"chr3",171977488,172120785,143298,"*"
"chr3",172230756,172241662,10907,"*"
"chr3",172251066,172765030,513965,"*"
"chr3",172864400,173258914,394515,"*"
"chr3",173333791,173387662,53872,"*"
"chr3",173492121,173657625,165505,"*"
"chr3",173680062,173941704,261643,"*"
"chr3",174029939,174901828,871890,"*"
"chr3",174954638,175313950,359313,"*"
"chr3",175319557,175329290,9734,"*"
"chr3",175342632,175587463,244832,"*"
"chr3",175650945,175847455,196511,"*"
"chr3",176297803,176332689,34887,"*"
"chr3",176391324,176551262,159939,"*"
"chr3",176610505,176826735,216231,"*"
"chr3",176859372,176895690,36319,"*"
"chr3",177021649,177198653,177005,"*"
"chr3",177303103,177401712,98610,"*"
"chr3",177444292,177478012,33721,"*"
"chr3",177822598,178055301,232704,"*"
"chr3",178175447,178202677,27231,"*"
"chr3",178495764,178893198,397435,"*"
"chr3",178900961,179080015,179055,"*"
"chr3",179114846,179137908,23063,"*"
"chr3",179285846,179314508,28663,"*"
"chr3",179513503,179557489,43987,"*"
"chr3",179868120,180008983,140864,"*"
"chr3",180065171,180211320,146150,"*"
"chr3",180607982,180611823,3842,"*"
"chr3",181039374,181093957,54584,"*"
"chr3",181590827,182200095,609269,"*"
"chr3",182290692,182328364,37673,"*"
"chr3",182462381,182773735,311355,"*"
"chr3",182835027,182880270,45244,"*"
"chr3",182883105,182989571,106467,"*"
"chr3",183053929,183083644,29716,"*"
"chr3",183188454,183329072,140619,"*"
"chr3",183357168,183708758,351591,"*"
"chr3",183965020,184002134,37115,"*"
"chr3",184247206,184330146,82941,"*"
"chr3",184421912,184551020,129109,"*"
"chr3",184553885,185010195,456311,"*"
"chr3",185028794,185105274,76481,"*"
"chr3",185402734,185432482,29749,"*"
"chr3",185462513,186256753,794241,"*"
"chr3",186385598,186482542,96945,"*"
"chr3",186559073,186813003,253931,"*"
"chr3",186825278,186831396,6119,"*"
"chr3",186985295,187041308,56014,"*"
"chr3",187263766,187446089,182324,"*"
"chr3",187626584,187891516,264933,"*"
"chr3",188311824,188389689,77866,"*"
"chr3",188482514,188830099,347586,"*"
"chr3",188985201,189199960,214760,"*"
"chr3",189380569,189569115,188547,"*"
"chr3",189629147,189880333,251187,"*"
"chr3",189938363,190115035,176673,"*"
"chr3",190123828,190214111,90284,"*"
"chr3",190215443,190244492,29050,"*"
"chr3",190256013,190492041,236029,"*"
"chr3",190603870,190648561,44692,"*"
"chr3",190880147,190962589,82443,"*"
"chr3",191030348,191239550,209203,"*"
"chr3",191342132,191673484,331353,"*"
"chr3",191708781,191820691,111911,"*"
"chr3",191889026,192309226,420201,"*"
"chr3",192312038,192405404,93367,"*"
"chr3",192622757,192849835,227079,"*"
"chr3",192994135,193025328,31194,"*"
"chr3",193204781,193310567,105787,"*"
"chr3",193637223,193846976,209754,"*"
"chr3",194519054,194630459,111406,"*"
"chr3",194650502,194676702,26201,"*"
"chr3",195085862,195655774,569913,"*"
"chr3",195819769,196131511,311743,"*"
"chr3",196530954,196925425,394472,"*"
"chr3",197052287,197183799,131513,"*"
"chr3",197190959,197259661,68703,"*"
"chr3",197285376,197300697,15322,"*"
"chr3",197302875,197656611,353737,"*"
"chr3",197659883,197761876,101994,"*"
"chr4",241564,246726,5163,"*"
"chr4",732045,854354,122310,"*"
"chr4",1316570,1400903,84334,"*"
"chr4",1445566,1560424,114859,"*"
"chr4",1582066,1601592,19527,"*"
"chr4",1929432,2136138,206707,"*"
"chr4",2270437,2460785,190349,"*"
"chr4",2814940,2908557,93618,"*"
"chr4",2949066,3042133,93068,"*"
"chr4",3155528,3619008,463481,"*"
"chr4",3770963,3865581,94619,"*"
"chr4",3900737,4166354,265618,"*"
"chr4",4411905,4690421,278517,"*"
"chr4",4836466,4963636,127171,"*"
"chr4",5294136,5342348,48213,"*"
"chr4",5546603,5678154,131552,"*"
"chr4",5681032,5958870,277839,"*"
"chr4",6122248,6165453,43206,"*"
"chr4",6167466,6449313,281848,"*"
"chr4",6501689,6713166,211478,"*"
"chr4",6878315,6879779,1465,"*"
"chr4",7142955,7254415,111461,"*"
"chr4",7370949,7414724,43776,"*"
"chr4",7590407,7642450,52044,"*"
"chr4",7660427,7839687,179261,"*"
"chr4",7848269,7861541,13273,"*"
"chr4",8115441,8301953,186513,"*"
"chr4",8516442,8620683,104242,"*"
"chr4",8758278,8982989,224712,"*"
"chr4",9091503,9393066,301564,"*"
"chr4",9614546,9639087,24542,"*"
"chr4",9782383,10280757,498375,"*"
"chr4",10353834,10401431,47598,"*"
"chr4",10451937,10842855,390919,"*"
"chr4",10865129,10933463,68335,"*"
"chr4",10972860,10975337,2478,"*"
"chr4",11025600,11401291,375692,"*"
"chr4",11781979,11806290,24312,"*"
"chr4",11855870,11973636,117767,"*"
"chr4",12036509,12070567,34059,"*"
"chr4",12442900,12465878,22979,"*"
"chr4",12616553,12729046,112494,"*"
"chr4",12761577,12787320,25744,"*"
"chr4",12809337,12849015,39679,"*"
"chr4",13007641,13054353,46713,"*"
"chr4",13206187,13458087,251901,"*"
"chr4",13865628,13981938,116311,"*"
"chr4",14157903,14499276,341374,"*"
"chr4",14521167,14753637,232471,"*"
"chr4",15054662,15160774,106113,"*"
"chr4",15249659,15267205,17547,"*"
"chr4",15363868,15691282,327415,"*"
"chr4",15741921,15787644,45724,"*"
"chr4",15830395,15872066,41672,"*"
"chr4",16105711,16221813,116103,"*"
"chr4",16466194,16548665,82472,"*"
"chr4",16657315,16677910,20596,"*"
"chr4",17016592,17072924,56333,"*"
"chr4",17217903,17277795,59893,"*"
"chr4",17481253,17523344,42092,"*"
"chr4",17549118,17579626,30509,"*"
"chr4",17726656,17742854,16199,"*"
"chr4",17791792,17933971,142180,"*"
"chr4",18122142,18487072,364931,"*"
"chr4",18728181,18821277,93097,"*"
"chr4",18940665,19292824,352160,"*"
"chr4",19491268,19756786,265519,"*"
"chr4",20496400,20564756,68357,"*"
"chr4",20679662,20996993,317332,"*"
"chr4",21370662,21446554,75893,"*"
"chr4",21484576,21579150,94575,"*"
"chr4",21727801,21733643,5843,"*"
"chr4",21847082,21885912,38831,"*"
"chr4",22102550,22141129,38580,"*"
"chr4",22197270,22366448,169179,"*"
"chr4",22407356,22551120,143765,"*"
"chr4",22620239,22810711,190473,"*"
"chr4",22875191,23067520,192330,"*"
"chr4",23102763,23148974,46212,"*"
"chr4",23217466,23331610,114145,"*"
"chr4",23442088,23512918,70831,"*"
"chr4",23826176,24098139,271964,"*"
"chr4",24463236,24532665,69430,"*"
"chr4",24671810,24693724,21915,"*"
"chr4",24754746,25220341,465596,"*"
"chr4",25316324,25434861,118538,"*"
"chr4",25698860,26004549,305690,"*"
"chr4",26185233,26192561,7329,"*"
"chr4",26372191,26584248,212058,"*"
"chr4",26620875,26807287,186413,"*"
"chr4",27053855,27074284,20430,"*"
"chr4",27090956,27152682,61727,"*"
"chr4",27263517,27266022,2506,"*"
"chr4",27268171,27311802,43632,"*"
"chr4",27666267,27674550,8284,"*"
"chr4",28175272,28244830,69559,"*"
"chr4",28298369,28397383,99015,"*"
"chr4",28457024,28509399,52376,"*"
"chr4",28527804,28536847,9044,"*"
"chr4",28585606,28692350,106745,"*"
"chr4",28693596,28733271,39676,"*"
"chr4",28918072,29332494,414423,"*"
"chr4",29345406,29709421,364016,"*"
"chr4",29766135,29834735,68601,"*"
"chr4",29938340,29990409,52070,"*"
"chr4",30040255,30305195,264941,"*"
"chr4",30455914,30471250,15337,"*"
"chr4",30520616,30608417,87802,"*"
"chr4",30784680,31483261,698582,"*"
"chr4",31494509,31788924,294416,"*"
"chr4",32515086,32728132,213047,"*"
"chr4",32940080,33063171,123092,"*"
"chr4",33391098,33409315,18218,"*"
"chr4",33506023,33511250,5228,"*"
"chr4",33600781,33661468,60688,"*"
"chr4",33724521,33769057,44537,"*"
"chr4",33857672,33936667,78996,"*"
"chr4",34032317,34119995,87679,"*"
"chr4",34622426,34729655,107230,"*"
"chr4",34907650,35270360,362711,"*"
"chr4",35524289,35725490,201202,"*"
"chr4",35855149,35873937,18789,"*"
"chr4",35897660,35917900,20241,"*"
"chr4",35951239,35982030,30792,"*"
"chr4",36176066,36503065,327000,"*"
"chr4",36556155,36865847,309693,"*"
"chr4",37281890,37295515,13626,"*"
"chr4",37298097,37324106,26010,"*"
"chr4",37478084,37635332,157249,"*"
"chr4",37707938,37894041,186104,"*"
"chr4",37907267,38003484,96218,"*"
"chr4",38301875,38374814,72940,"*"
"chr4",38463721,38620830,157110,"*"
"chr4",38629072,38749188,120117,"*"
"chr4",38774453,38774616,164,"*"
"chr4",39079772,39144747,64976,"*"
"chr4",39203028,39213336,10309,"*"
"chr4",39236761,39251138,14378,"*"
"chr4",39316865,39509660,192796,"*"
"chr4",39732644,39753526,20883,"*"
"chr4",40087831,40368283,280453,"*"
"chr4",40717381,40845858,128478,"*"
"chr4",40943545,41016283,72739,"*"
"chr4",41075619,41139359,63741,"*"
"chr4",41139848,41352271,212424,"*"
"chr4",41803964,41921275,117312,"*"
"chr4",42173752,42509998,336247,"*"
"chr4",42594460,42617272,22813,"*"
"chr4",42690865,42864905,174041,"*"
"chr4",42881125,43000715,119591,"*"
"chr4",43509597,43641990,132394,"*"
"chr4",43776049,44132106,356058,"*"
"chr4",44172029,44199728,27700,"*"
"chr4",44202226,44272125,69900,"*"
"chr4",44396030,44461020,64991,"*"
"chr4",44544325,44625580,81256,"*"
"chr4",44756907,44817917,61011,"*"
"chr4",44957583,45068837,111255,"*"
"chr4",45660239,46292894,632656,"*"
"chr4",46381527,46435312,53786,"*"
"chr4",46631635,46796843,165209,"*"
"chr4",47612223,47837471,225249,"*"
"chr4",47857258,47906432,49175,"*"
"chr4",48014577,48244354,229778,"*"
"chr4",48624405,48907439,283035,"*"
"chr4",49402689,49614706,212018,"*"
"chr4",49794357,50295526,501170,"*"
"chr4",50864774,50872046,7273,"*"
"chr4",50900779,51218433,317655,"*"
"chr4",51277596,51334155,56560,"*"
"chr4",51350390,51375656,25267,"*"
"chr4",51434535,51525663,91129,"*"
"chr4",51709707,51757455,47749,"*"
"chr4",51842965,52039541,196577,"*"
"chr4",52084143,52145084,60942,"*"
"chr4",52184223,52442654,258432,"*"
"chr4",52630631,52733044,102414,"*"
"chr4",52852139,52964317,112179,"*"
"chr4",52998669,53006665,7997,"*"
"chr4",53076142,53090044,13903,"*"
"chr4",53188681,53256925,68245,"*"
"chr4",53569669,53906046,336378,"*"
"chr4",53946402,54137778,191377,"*"
"chr4",54324028,54584045,260018,"*"
"chr4",54638573,54658405,19833,"*"
"chr4",54874423,54928549,54127,"*"
"chr4",55472175,55946469,474295,"*"
"chr4",56252998,56323285,70288,"*"
"chr4",56421206,56814756,393551,"*"
"chr4",56840939,56920882,79944,"*"
"chr4",56928327,56955041,26715,"*"
"chr4",57229452,57590020,360569,"*"
"chr4",57795508,57818781,23274,"*"
"chr4",57899388,58211580,312193,"*"
"chr4",58623016,58761561,138546,"*"
"chr4",59053224,59325744,272521,"*"
"chr4",59385588,59555832,170245,"*"
"chr4",59621969,59809039,187071,"*"
"chr4",59946618,60046715,100098,"*"
"chr4",60156361,60221678,65318,"*"
"chr4",60311653,60510315,198663,"*"
"chr4",60657311,60697793,40483,"*"
"chr4",60708241,60709106,866,"*"
"chr4",60765086,60788700,23615,"*"
"chr4",61179968,61366120,186153,"*"
"chr4",61400025,61665358,265334,"*"
"chr4",61849505,61882282,32778,"*"
"chr4",62188128,62207492,19365,"*"
"chr4",62351924,62356173,4250,"*"
"chr4",62539783,63151910,612128,"*"
"chr4",63345299,63347536,2238,"*"
"chr4",63470972,63955283,484312,"*"
"chr4",64176974,64228066,51093,"*"
"chr4",64277671,64282296,4626,"*"
"chr4",64686662,64720317,33656,"*"
"chr4",64780756,64996672,215917,"*"
"chr4",65684914,65721251,36338,"*"
"chr4",65892120,65908897,16778,"*"
"chr4",66149835,66337728,187894,"*"
"chr4",66454838,66515511,60674,"*"
"chr4",66560164,66635634,75471,"*"
"chr4",66641771,66834633,192863,"*"
"chr4",66993017,67027143,34127,"*"
"chr4",67088095,67101920,13826,"*"
"chr4",67188613,67224404,35792,"*"
"chr4",67256076,67350785,94710,"*"
"chr4",67584637,67644768,60132,"*"
"chr4",67766891,67894764,127874,"*"
"chr4",67904091,68140982,236892,"*"
"chr4",68364867,68375853,10987,"*"
"chr4",68587609,68595609,8001,"*"
"chr4",68880179,69018326,138148,"*"
"chr4",69089487,69181378,91892,"*"
"chr4",69228517,69354590,126074,"*"
"chr4",69450412,69467953,17542,"*"
"chr4",69522163,69582711,60549,"*"
"chr4",69728878,70234430,505553,"*"
"chr4",70382501,70638483,255983,"*"
"chr4",70697072,70747189,50118,"*"
"chr4",70941719,70956334,14616,"*"
"chr4",70996751,71281640,284890,"*"
"chr4",71318161,71428599,110439,"*"
"chr4",71568863,71669546,100684,"*"
"chr4",71672301,71909138,236838,"*"
"chr4",71963347,71964250,904,"*"
"chr4",71999120,72195381,196262,"*"
"chr4",72223165,73081834,858670,"*"
"chr4",73230299,73556417,326119,"*"
"chr4",73596208,73719765,123558,"*"
"chr4",73982222,74009235,27014,"*"
"chr4",74045880,74174431,128552,"*"
"chr4",74176208,74409936,233729,"*"
"chr4",74461682,74556791,95110,"*"
"chr4",74577615,74655590,77976,"*"
"chr4",74731236,74782953,51718,"*"
"chr4",74927974,74992480,64507,"*"
"chr4",75177222,75299184,121963,"*"
"chr4",75420289,75546534,126246,"*"
"chr4",75764268,75970625,206358,"*"
"chr4",76049324,76385332,336009,"*"
"chr4",76595378,76976789,381412,"*"
"chr4",77491106,77607730,116625,"*"
"chr4",77645228,77811377,166150,"*"
"chr4",77962991,78069346,106356,"*"
"chr4",78184448,78410348,225901,"*"
"chr4",78598625,79473452,874828,"*"
"chr4",79492551,79679017,186467,"*"
"chr4",79894157,80018225,124069,"*"
"chr4",80113051,80137920,24870,"*"
"chr4",80461878,80593982,132105,"*"
"chr4",80660833,81024023,363191,"*"
"chr4",81141381,81394544,253164,"*"
"chr4",81979927,82022132,42206,"*"
"chr4",82286161,82427713,141553,"*"
"chr4",82691957,82730285,38329,"*"
"chr4",82823327,82847622,24296,"*"
"chr4",82908988,83046712,137725,"*"
"chr4",83080589,83259138,178550,"*"
"chr4",83314037,83555948,241912,"*"
"chr4",83805527,84195435,389909,"*"
"chr4",84956002,85013449,57448,"*"
"chr4",85160652,85196714,36063,"*"
"chr4",85211284,85215247,3964,"*"
"chr4",85346477,85440179,93703,"*"
"chr4",85472489,85708207,235719,"*"
"chr4",85904548,86713348,808801,"*"
"chr4",86912405,86935277,22873,"*"
"chr4",87398972,87490055,91084,"*"
"chr4",87672071,87762192,90122,"*"
"chr4",87827369,87995025,167657,"*"
"chr4",88047938,88277373,229436,"*"
"chr4",88445337,88590090,144754,"*"
"chr4",88831594,88843828,12235,"*"
"chr4",88954648,89030322,75675,"*"
"chr4",89059260,89243412,184153,"*"
"chr4",89419228,89647198,227971,"*"
"chr4",89872786,90142351,269566,"*"
"chr4",90468588,90528367,59780,"*"
"chr4",90557232,90652445,95214,"*"
"chr4",90795285,90883261,87977,"*"
"chr4",90924630,91449545,524916,"*"
"chr4",91589436,92135383,545948,"*"
"chr4",92217041,92545886,328846,"*"
"chr4",92554316,92593500,39185,"*"
"chr4",92968413,93011546,43134,"*"
"chr4",93046694,93177715,131022,"*"
"chr4",93448221,93465192,16972,"*"
"chr4",93479889,93586546,106658,"*"
"chr4",93678827,94056120,377294,"*"
"chr4",94143060,94147121,4062,"*"
"chr4",94336551,94465363,128813,"*"
"chr4",94522034,94571724,49691,"*"
"chr4",95293794,95618231,324438,"*"
"chr4",95956924,96148149,191226,"*"
"chr4",96351191,96500720,149530,"*"
"chr4",96643982,96792143,148162,"*"
"chr4",96818857,96959019,140163,"*"
"chr4",97228895,97534144,305250,"*"
"chr4",98082523,98124237,41715,"*"
"chr4",98151447,98156598,5152,"*"
"chr4",98754636,98775506,20871,"*"
"chr4",98789587,98847210,57624,"*"
"chr4",98879183,98924161,44979,"*"
"chr4",99260290,99271672,11383,"*"
"chr4",99331916,99425436,93521,"*"
"chr4",99575782,99611771,35990,"*"
"chr4",99669924,99715976,46053,"*"
"chr4",99819688,99880289,60602,"*"
"chr4",99907201,99999084,91884,"*"
"chr4",100252885,100334588,81704,"*"
"chr4",100342746,100374130,31385,"*"
"chr4",100867126,100923042,55917,"*"
"chr4",101014905,101029174,14270,"*"
"chr4",101137014,101317581,180568,"*"
"chr4",101928911,102090223,161313,"*"
"chr4",102500514,102546492,45979,"*"
"chr4",102677705,102786409,108705,"*"
"chr4",103166524,103184016,17493,"*"
"chr4",103278724,103519750,241027,"*"
"chr4",103534514,103617675,83162,"*"
"chr4",103673787,103678417,4631,"*"
"chr4",103758218,103760356,2139,"*"
"chr4",103991906,104141898,149993,"*"
"chr4",104194193,104316851,122659,"*"
"chr4",104468223,104567032,98810,"*"
"chr4",104606652,104863186,256535,"*"
"chr4",105090432,105180050,89619,"*"
"chr4",105266534,105584092,317559,"*"
"chr4",105663362,105715211,51850,"*"
"chr4",105743717,105959643,215927,"*"
"chr4",105993735,106686261,692527,"*"
"chr4",106713604,107013956,300353,"*"
"chr4",107092341,107202344,110004,"*"
"chr4",107532631,107595885,63255,"*"
"chr4",108278824,108454684,175861,"*"
"chr4",108579345,108830868,251524,"*"
"chr4",108934100,108991004,56905,"*"
"chr4",109608619,109677188,68570,"*"
"chr4",109863116,110238795,375680,"*"
"chr4",110319715,110463509,143795,"*"
"chr4",110585088,110623851,38764,"*"
"chr4",111185125,111226413,41289,"*"
"chr4",111256347,111267175,10829,"*"
"chr4",111317351,111404275,86925,"*"
"chr4",111708109,111782019,73911,"*"
"chr4",111911341,112091731,180391,"*"
"chr4",112122878,112164298,41421,"*"
"chr4",112335019,112837985,502967,"*"
"chr4",112950588,113581600,631013,"*"
"chr4",113771731,113841219,69489,"*"
"chr4",114496165,114693470,197306,"*"
"chr4",114750327,114845252,94926,"*"
"chr4",114982066,114996088,14023,"*"
"chr4",115217317,115365603,148287,"*"
"chr4",115522701,115590114,67414,"*"
"chr4",115893080,116358017,464938,"*"
"chr4",116371753,116470583,98831,"*"
"chr4",116848084,116856867,8784,"*"
"chr4",117477904,117513552,35649,"*"
"chr4",117590126,117620915,30790,"*"
"chr4",117745724,118100327,354604,"*"
"chr4",118207016,118216895,9880,"*"
"chr4",118301224,118343995,42772,"*"
"chr4",118527090,118864678,337589,"*"
"chr4",119089915,119184785,94871,"*"
"chr4",119372842,119517292,144451,"*"
"chr4",119633515,119868056,234542,"*"
"chr4",119870736,119957612,86877,"*"
"chr4",120265008,120525156,260149,"*"
"chr4",120609711,120922985,313275,"*"
"chr4",120969682,120974399,4718,"*"
"chr4",121033942,121140277,106336,"*"
"chr4",121160071,121268898,108828,"*"
"chr4",121500023,121516467,16445,"*"
"chr4",121803769,121920774,117006,"*"
"chr4",121925852,121934168,8317,"*"
"chr4",121969627,122088744,119118,"*"
"chr4",122149988,122236676,86689,"*"
"chr4",122583193,123155079,571887,"*"
"chr4",123603107,123689401,86295,"*"
"chr4",123708879,123726283,17405,"*"
"chr4",123767682,123838858,71177,"*"
"chr4",123976285,124116446,140162,"*"
"chr4",124420397,124608631,188235,"*"
"chr4",124920239,124991965,71727,"*"
"chr4",125066706,125109526,42821,"*"
"chr4",125258523,125439134,180612,"*"
"chr4",125683244,126040879,357636,"*"
"chr4",126076574,126091032,14459,"*"
"chr4",126874863,127168308,293446,"*"
"chr4",127316006,127359861,43856,"*"
"chr4",127429812,127592847,163036,"*"
"chr4",128219211,128267061,47851,"*"
"chr4",128487006,128681368,194363,"*"
"chr4",128812069,128816552,4484,"*"
"chr4",128924885,128983341,58457,"*"
"chr4",129247506,129264180,16675,"*"
"chr4",129496800,129992849,496050,"*"
"chr4",130111784,130375171,263388,"*"
"chr4",130634962,130792229,157268,"*"
"chr4",131020693,131300447,279755,"*"
"chr4",131328031,131337069,9039,"*"
"chr4",131378352,131731143,352792,"*"
"chr4",131956838,132104768,147931,"*"
"chr4",132133473,132160166,26694,"*"
"chr4",132382811,132437550,54740,"*"
"chr4",132625496,132632647,7152,"*"
"chr4",132824797,133032074,207278,"*"
"chr4",133149951,133241314,91364,"*"
"chr4",133261875,133312938,51064,"*"
"chr4",133314456,133325835,11380,"*"
"chr4",133391213,133410029,18817,"*"
"chr4",133437456,133558508,121053,"*"
"chr4",133685370,133904553,219184,"*"
"chr4",134068439,134098787,30349,"*"
"chr4",134218864,134257645,38782,"*"
"chr4",134258042,134491560,233519,"*"
"chr4",134664896,134675201,10306,"*"
"chr4",134803398,135013144,209747,"*"
"chr4",135527849,136111608,583760,"*"
"chr4",136305243,136453214,147972,"*"
"chr4",136522548,136663819,141272,"*"
"chr4",136904302,137092265,187964,"*"
"chr4",137148905,137298273,149369,"*"
"chr4",137337083,137340028,2946,"*"
"chr4",137492005,137538584,46580,"*"
"chr4",137720210,137797460,77251,"*"
"chr4",137848063,138318163,470101,"*"
"chr4",138357589,138380072,22484,"*"
"chr4",138550889,138579412,28524,"*"
"chr4",138831355,138895903,64549,"*"
"chr4",138940273,139018364,78092,"*"
"chr4",139046019,139129397,83379,"*"
"chr4",139783115,139813364,30250,"*"
"chr4",139941519,140191571,250053,"*"
"chr4",140333379,140826490,493112,"*"
"chr4",140832792,141224826,392035,"*"
"chr4",141256808,141845225,588418,"*"
"chr4",142009918,142468902,458985,"*"
"chr4",142613963,142657930,43968,"*"
"chr4",142730994,143110096,379103,"*"
"chr4",143112675,143377492,264818,"*"
"chr4",143506896,143630134,123239,"*"
"chr4",143650270,143709903,59634,"*"
"chr4",143739064,143886253,147190,"*"
"chr4",143894646,144142748,248103,"*"
"chr4",144179697,144256030,76334,"*"
"chr4",144478743,144478774,32,"*"
"chr4",144731855,144738357,6503,"*"
"chr4",144845852,144981921,136070,"*"
"chr4",145531635,145704569,172935,"*"
"chr4",145733461,145807926,74466,"*"
"chr4",146009363,146093463,84101,"*"
"chr4",146112211,146335387,223177,"*"
"chr4",146369918,146455750,85833,"*"
"chr4",146473131,146499680,26550,"*"
"chr4",146518801,146587941,69141,"*"
"chr4",146720647,146850606,129960,"*"
"chr4",147117483,147634573,517091,"*"
"chr4",147826911,147879227,52317,"*"
"chr4",148113247,148334939,221693,"*"
"chr4",148545121,148549764,4644,"*"
"chr4",148697647,148759780,62134,"*"
"chr4",148890055,148926738,36684,"*"
"chr4",148981213,149280222,299010,"*"
"chr4",149406223,149543409,137187,"*"
"chr4",149806559,149826585,20027,"*"
"chr4",149897729,149927970,30242,"*"
"chr4",149988448,150445286,456839,"*"
"chr4",150759851,150884539,124689,"*"
"chr4",150970318,151040611,70294,"*"
"chr4",151247258,151768585,521328,"*"
"chr4",151963433,151985994,22562,"*"
"chr4",152032877,152101986,69110,"*"
"chr4",152130992,152222203,91212,"*"
"chr4",152224660,152373799,149140,"*"
"chr4",152417526,152441467,23942,"*"
"chr4",152464459,152484751,20293,"*"
"chr4",152495084,152543643,48560,"*"
"chr4",152654358,152666137,11780,"*"
"chr4",152721138,152990472,269335,"*"
"chr4",153220251,153492329,272079,"*"
"chr4",153620375,153663768,43394,"*"
"chr4",153774416,153948901,174486,"*"
"chr4",153960343,153964309,3967,"*"
"chr4",154078706,154117761,39056,"*"
"chr4",154264586,154287418,22833,"*"
"chr4",154634989,155180972,545984,"*"
"chr4",155296600,155316325,19726,"*"
"chr4",155602804,156038747,435944,"*"
"chr4",156052616,156125414,72799,"*"
"chr4",156644410,156845092,200683,"*"
"chr4",156845204,157321713,476510,"*"
"chr4",157339817,157340897,1081,"*"
"chr4",157847532,158064467,216936,"*"
"chr4",158209038,158209042,5,"*"
"chr4",158276803,158500634,223832,"*"
"chr4",158675260,159029482,354223,"*"
"chr4",159178318,159212248,33931,"*"
"chr4",159233577,159253538,19962,"*"
"chr4",159263785,159311398,47614,"*"
"chr4",159358880,159508702,149823,"*"
"chr4",159725412,159760055,34644,"*"
"chr4",159771935,159934814,162880,"*"
"chr4",160228499,160232346,3848,"*"
"chr4",160398972,160998443,599472,"*"
"chr4",161081407,161516287,434881,"*"
"chr4",161601292,161950849,349558,"*"
"chr4",162181856,162518865,337010,"*"
"chr4",162763037,163013409,250373,"*"
"chr4",163139870,163188517,48648,"*"
"chr4",163704773,163743888,39116,"*"
"chr4",163894164,164061202,167039,"*"
"chr4",164065347,164083750,18404,"*"
"chr4",164232790,164488896,256107,"*"
"chr4",164600473,165126525,526053,"*"
"chr4",165141049,165352193,211145,"*"
"chr4",165482002,165529175,47174,"*"
"chr4",165659434,165881110,221677,"*"
"chr4",165941003,165984493,43491,"*"
"chr4",166251325,166455359,204035,"*"
"chr4",166505248,166670738,165491,"*"
"chr4",166711626,166823843,112218,"*"
"chr4",167472583,167696020,223438,"*"
"chr4",167775268,168070876,295609,"*"
"chr4",168136033,168154165,18133,"*"
"chr4",168190914,168261134,70221,"*"
"chr4",168371850,168626445,254596,"*"
"chr4",168814011,168982552,168542,"*"
"chr4",169109817,169348529,238713,"*"
"chr4",169863399,170283740,420342,"*"
"chr4",170311685,170485613,173929,"*"
"chr4",170519029,170555527,36499,"*"
"chr4",170640443,170943186,302744,"*"
"chr4",171167908,171488298,320391,"*"
"chr4",171610061,171691451,81391,"*"
"chr4",171748582,171834214,85633,"*"
"chr4",171945980,171965061,19082,"*"
"chr4",172076255,172127255,51001,"*"
"chr4",172267253,172395519,128267,"*"
"chr4",172396684,172804854,408171,"*"
"chr4",172850863,172883620,32758,"*"
"chr4",172918143,172930668,12526,"*"
"chr4",172951256,173183604,232349,"*"
"chr4",173201657,173297061,95405,"*"
"chr4",173355038,173397405,42368,"*"
"chr4",173410295,173424678,14384,"*"
"chr4",173606374,173936325,329952,"*"
"chr4",173970976,174112279,141304,"*"
"chr4",174198310,174317614,119305,"*"
"chr4",174468085,174749400,281316,"*"
"chr4",174758138,175106201,348064,"*"
"chr4",175321768,175413598,91831,"*"
"chr4",175653837,175739558,85722,"*"
"chr4",175809120,176462546,653427,"*"
"chr4",176501272,176904706,403435,"*"
"chr4",177011878,177362805,350928,"*"
"chr4",177503092,177606470,103379,"*"
"chr4",177967315,178213595,246281,"*"
"chr4",178222838,179127816,904979,"*"
"chr4",179149323,179320103,170781,"*"
"chr4",179725588,180048493,322906,"*"
"chr4",180116933,180127566,10634,"*"
"chr4",180134942,180494356,359415,"*"
"chr4",180504437,180583950,79514,"*"
"chr4",180598842,180924875,326034,"*"
"chr4",181094318,181422815,328498,"*"
"chr4",181751470,181905150,153681,"*"
"chr4",181916311,181981965,65655,"*"
"chr4",182361273,182372842,11570,"*"
"chr4",182758782,182784166,25385,"*"
"chr4",183043592,183113750,70159,"*"
"chr4",183205556,183244561,39006,"*"
"chr4",183277614,183285109,7496,"*"
"chr4",183498356,184384244,885889,"*"
"chr4",184394501,184423088,28588,"*"
"chr4",184514740,184756593,241854,"*"
"chr4",184977323,185388710,411388,"*"
"chr4",185555309,185561041,5733,"*"
"chr4",185722286,185874740,152455,"*"
"chr4",186441443,186552667,111225,"*"
"chr4",186672932,186853522,180591,"*"
"chr4",186956155,187067325,111171,"*"
"chr4",187196725,187229549,32825,"*"
"chr4",187284345,187290788,6444,"*"
"chr4",187618872,187759954,141083,"*"
"chr4",187894627,188045336,150710,"*"
"chr4",188149307,188372610,223304,"*"
"chr4",188562897,188568204,5308,"*"
"chr4",188669875,188747076,77202,"*"
"chr4",189148269,189228840,80572,"*"
