"seqnames","start","end","width","strand"
"chr3",41021934,41101345,79412,"*"
"chr3",41152131,41231643,79513,"*"
"chr3",41272366,41359706,87341,"*"
"chr3",41382505,41598001,215497,"*"
"chr3",41654171,41977963,323793,"*"
"chr3",42002435,42133395,130961,"*"
"chr3",42135193,42249320,114128,"*"
"chr3",42308438,42476316,167879,"*"
"chr3",42795641,42805835,10195,"*"
"chr3",42876711,42919136,42426,"*"
"chr3",43054594,43095586,40993,"*"
"chr3",43097346,43123587,26242,"*"
"chr3",43436838,43445656,8819,"*"
"chr3",43807614,44216856,409243,"*"
"chr3",44235559,44290492,54934,"*"
"chr3",44361631,44419556,57926,"*"
"chr3",44469257,44475859,6603,"*"
"chr3",44638117,45067975,429859,"*"
"chr3",45142326,45185152,42827,"*"
"chr3",45222699,45722082,499384,"*"
"chr3",46044648,46155229,110582,"*"
"chr3",46168955,46346442,177488,"*"
"chr3",46476894,46574172,97279,"*"
"chr3",46666627,46793065,126439,"*"
"chr3",46863613,46955550,91938,"*"
"chr3",46988489,47023537,35049,"*"
"chr3",47079793,47208051,128259,"*"
"chr3",47284530,47329566,45037,"*"
"chr3",47523856,47526001,2146,"*"
"chr3",47736246,48286314,550069,"*"
"chr3",48378840,48544665,165826,"*"
"chr3",48652529,48658022,5494,"*"
"chr3",48828594,48960463,131870,"*"
"chr3",48965840,49088151,122312,"*"
"chr3",49088272,49189083,100812,"*"
"chr3",49231768,49575348,343581,"*"
"chr3",49678476,49745631,67156,"*"
"chr3",49898376,49926213,27838,"*"
"chr3",50025720,50179347,153628,"*"
"chr3",50221191,50260066,38876,"*"
"chr3",50420968,50505992,85025,"*"
"chr3",50595137,50626149,31013,"*"
"chr3",50669736,50731559,61824,"*"
"chr3",50793619,51182435,388817,"*"
"chr3",51200336,51221800,21465,"*"
"chr3",51323029,51339653,16625,"*"
"chr3",51493360,51731664,238305,"*"
"chr3",52311613,52376655,65043,"*"
"chr3",52692269,52707284,15016,"*"
"chr3",53426233,53480137,53905,"*"
"chr3",53573627,53743195,169569,"*"
"chr3",53847006,53850830,3825,"*"
"chr3",53909518,53958304,48787,"*"
"chr3",54081908,54328665,246758,"*"
"chr3",54365842,54506996,141155,"*"
"chr3",54696241,54733287,37047,"*"
"chr3",54881568,54919974,38407,"*"
"chr3",55130347,55131540,1194,"*"
"chr3",55183985,55201378,17394,"*"
"chr3",55282779,55593293,310515,"*"
"chr3",55667788,55671730,3943,"*"
"chr3",55931271,56014361,83091,"*"
"chr3",56362159,56836583,474425,"*"
"chr3",56968485,57547154,578670,"*"
"chr3",57641753,57665761,24009,"*"
"chr3",57810160,58223258,413099,"*"
"chr3",58399601,58426145,26545,"*"
"chr3",58485716,58690375,204660,"*"
"chr3",58885056,59090235,205180,"*"
"chr3",59137305,59142850,5546,"*"
"chr3",59152648,59168277,15630,"*"
"chr3",59300615,59381044,80430,"*"
"chr3",59526368,59621597,95230,"*"
"chr3",59867646,60201440,333795,"*"
"chr3",60514036,60529233,15198,"*"
"chr3",60549393,60921667,372275,"*"
"chr3",60979434,61020531,41098,"*"
"chr3",61252136,61422725,170590,"*"
"chr3",61534572,61608484,73913,"*"
"chr3",62015320,62278188,262869,"*"
"chr3",62522953,62704572,181620,"*"
"chr3",62733229,62918845,185617,"*"
"chr3",62928805,63095639,166835,"*"
"chr3",63125493,63461362,335870,"*"
"chr3",63592740,63896926,304187,"*"
"chr3",64179053,64446175,267123,"*"
"chr3",64447075,64585520,138446,"*"
"chr3",64628865,64816343,187479,"*"
"chr3",64862944,64925307,62364,"*"
"chr3",64950990,65042432,91443,"*"
"chr3",65130468,65199989,69522,"*"
"chr3",65861746,66349741,487996,"*"
"chr3",66517376,66591259,73884,"*"
"chr3",66682717,66705284,22568,"*"
"chr3",66728675,66838120,109446,"*"
"chr3",66897771,67081671,183901,"*"
"chr3",67394483,67610284,215802,"*"
"chr3",67824017,67824585,569,"*"
"chr3",68161265,68289612,128348,"*"
"chr3",68822071,69148577,326507,"*"
"chr3",69153489,69443753,290265,"*"
"chr3",69588353,69620873,32521,"*"
"chr3",69769687,69853059,83373,"*"
"chr3",69903662,69956705,53044,"*"
"chr3",69988206,70067487,79282,"*"
"chr3",70186320,70277988,91669,"*"
"chr3",70536939,70569879,32941,"*"
"chr3",70637245,70721463,84219,"*"
"chr3",70829471,70955247,125777,"*"
"chr3",71335692,71418551,82860,"*"
"chr3",71615453,71946771,331319,"*"
"chr3",72145330,72525293,379964,"*"
"chr3",72578231,72677800,99570,"*"
"chr3",73060707,73139922,79216,"*"
"chr3",74277493,74292756,15264,"*"
"chr3",74360229,74394175,33947,"*"
"chr3",74838618,75207446,368829,"*"
"chr3",75251811,75463423,211613,"*"
"chr3",75754439,75924588,170150,"*"
"chr3",75940306,76020948,80643,"*"
"chr3",76045636,76208851,163216,"*"
"chr3",76479135,76638620,159486,"*"
"chr3",76847783,76946047,98265,"*"
"chr3",76969221,77043962,74742,"*"
"chr3",77133755,77162480,28726,"*"
"chr3",77174143,77647271,473129,"*"
"chr3",77700010,77836585,136576,"*"
"chr3",78255992,78274935,18944,"*"
"chr3",78452449,78526187,73739,"*"
"chr3",78669375,78673609,4235,"*"
"chr3",78683615,78882716,199102,"*"
"chr3",79065285,79105800,40516,"*"
"chr3",79288827,79428064,139238,"*"
"chr3",79474403,79539185,64783,"*"
"chr3",80040175,80092562,52388,"*"
"chr3",80111840,80155503,43664,"*"
"chr3",80258651,80389753,131103,"*"
"chr3",80515208,80938631,423424,"*"
"chr3",81277893,81384016,106124,"*"
"chr3",81436624,81501465,64842,"*"
"chr3",81671206,81749263,78058,"*"
"chr3",81909755,82387599,477845,"*"
"chr3",82513673,82526138,12466,"*"
"chr3",82693240,82724102,30863,"*"
"chr3",82733772,83011845,278074,"*"
"chr3",83149427,83915066,765640,"*"
"chr3",83996902,84006789,9888,"*"
"chr3",84271236,84388927,117692,"*"
"chr3",85026004,85136695,110692,"*"
"chr3",85481591,85595778,114188,"*"
"chr3",85602182,85752813,150632,"*"
"chr3",85864367,85890037,25671,"*"
"chr3",86148280,86279136,130857,"*"
"chr3",86311681,86316914,5234,"*"
"chr3",86367565,86536952,169388,"*"
"chr3",86747211,86971709,224499,"*"
"chr3",87000078,87464804,464727,"*"
"chr3",87716927,87917012,200086,"*"
"chr3",87925335,88765486,840152,"*"
"chr3",88782222,88824743,42522,"*"
"chr3",88940172,89151548,211377,"*"
"chr3",89364799,89420444,55646,"*"
"chr3",89740107,89756134,16028,"*"
"chr3",89772980,89916625,143646,"*"
"chr3",90109958,90436564,326607,"*"
"chr3",90533035,90779772,246738,"*"
"chr3",90885734,91371188,485455,"*"
"chr3",91600934,91668600,67667,"*"
"chr3",91986284,92031121,44838,"*"
"chr3",92383073,92657329,274257,"*"
"chr3",92676136,92793266,117131,"*"
"chr3",92956833,93063060,106228,"*"
"chr3",93239352,93577591,338240,"*"
"chr3",93753663,93756557,2895,"*"
"chr3",94089703,94126763,37061,"*"
"chr3",94161941,94200201,38261,"*"
"chr3",94419131,94712760,293630,"*"
"chr3",94725472,94814914,89443,"*"
"chr3",94916042,94990152,74111,"*"
"chr3",95021150,95283325,262176,"*"
"chr3",95333868,95456218,122351,"*"
"chr3",95485438,95488853,3416,"*"
"chr3",95715903,95742938,27036,"*"
"chr3",95866551,95916305,49755,"*"
"chr3",96126710,96240388,113679,"*"
"chr3",96285695,96402550,116856,"*"
"chr3",96487402,96488109,708,"*"
"chr3",96605054,96787083,182030,"*"
"chr3",96789836,97277989,488154,"*"
"chr3",97397877,97960300,562424,"*"
"chr3",98075017,98120023,45007,"*"
"chr3",98155753,98216141,60389,"*"
"chr3",98260083,98771730,511648,"*"
"chr3",99483781,99711421,227641,"*"
"chr3",100010253,100103854,93602,"*"
"chr3",100126916,100294888,167973,"*"
"chr3",100333888,100339734,5847,"*"
"chr3",100455217,100676674,221458,"*"
"chr3",100789625,100797319,7695,"*"
"chr3",100942257,101027359,85103,"*"
"chr3",101497027,101562020,64994,"*"
"chr3",101620154,101708383,88230,"*"
"chr3",101717438,102196372,478935,"*"
"chr3",102409444,102550971,141528,"*"
"chr3",102638290,102655715,17426,"*"
"chr3",102787021,102788121,1101,"*"
"chr3",102852436,102902065,49630,"*"
"chr3",102966395,103085113,118719,"*"
"chr3",103088387,103155483,67097,"*"
"chr3",103291934,103503619,211686,"*"
"chr3",103761841,103778509,16669,"*"
"chr3",104391824,104485662,93839,"*"
"chr3",104505737,104607168,101432,"*"
"chr3",104672609,104798587,125979,"*"
"chr3",105090567,105306453,215887,"*"
"chr3",105632992,105684579,51588,"*"
"chr3",105759393,105773949,14557,"*"
"chr3",105774582,105841317,66736,"*"
"chr3",105845582,106115965,270384,"*"
"chr3",106133344,106579428,446085,"*"
"chr3",106620374,106631249,10876,"*"
"chr3",106812819,107133282,320464,"*"
"chr3",107228035,107287883,59849,"*"
"chr3",107409052,107888036,478985,"*"
"chr3",108006293,108237032,230740,"*"
"chr3",108489172,108520580,31409,"*"
"chr3",108570123,108982192,412070,"*"
"chr3",109227738,109318995,91258,"*"
"chr3",109682612,109974047,291436,"*"
"chr3",110112914,110159178,46265,"*"
"chr3",110450967,110641635,190669,"*"
"chr3",110709851,110803548,93698,"*"
"chr3",110891546,111584584,693039,"*"
"chr3",111603190,111615740,12551,"*"
"chr3",111616808,111620463,3656,"*"
"chr3",111969101,112048398,79298,"*"
"chr3",112073357,112121090,47734,"*"
"chr3",112416027,112566649,150623,"*"
"chr3",112750290,112785875,35586,"*"
"chr3",112971254,113176711,205458,"*"
"chr3",113768030,113808199,40170,"*"
"chr3",113903439,114166528,263090,"*"
"chr3",114274246,114355307,81062,"*"
"chr3",114607149,114640895,33747,"*"
"chr3",114646190,114661252,15063,"*"
"chr3",115204779,115229227,24449,"*"
"chr3",115555156,116070443,515288,"*"
"chr3",116126738,116141775,15038,"*"
"chr3",116424630,116446740,22111,"*"
"chr3",116455160,116758193,303034,"*"
"chr3",116814179,117014894,200716,"*"
"chr3",117145002,117284809,139808,"*"
"chr3",117384431,117601189,216759,"*"
"chr3",117894372,118262031,367660,"*"
"chr3",118616386,118783265,166880,"*"
"chr3",119024177,119142771,118595,"*"
"chr3",119164645,119241607,76963,"*"
"chr3",119286639,119386216,99578,"*"
"chr3",119406531,119504017,97487,"*"
"chr3",119714666,120152199,437534,"*"
"chr3",120454948,120500006,45059,"*"
"chr3",120766808,120877026,110219,"*"
"chr3",120893043,120903484,10442,"*"
"chr3",120949803,120989230,39428,"*"
"chr3",120991460,121135280,143821,"*"
"chr3",121162838,121713053,550216,"*"
"chr3",121775090,122015094,240005,"*"
"chr3",122215739,122299733,83995,"*"
"chr3",122532324,122616286,83963,"*"
"chr3",123051058,123275851,224794,"*"
"chr3",123380069,123507481,127413,"*"
"chr3",124276393,124494482,218090,"*"
"chr3",124503353,124649148,145796,"*"
"chr3",124960403,125162079,201677,"*"
"chr3",125300635,125360485,59851,"*"
"chr3",125611902,125883112,271211,"*"
"chr3",125949636,125981418,31783,"*"
"chr3",126004696,126080554,75859,"*"
"chr3",126247946,126363458,115513,"*"
"chr3",126374543,126984585,610043,"*"
"chr3",126986161,127085824,99664,"*"
"chr3",127129641,127253667,124027,"*"
"chr3",127669529,127722489,52961,"*"
"chr3",127870708,127874293,3586,"*"
"chr3",127940353,128006598,66246,"*"
"chr3",128036559,128114566,78008,"*"
"chr3",128168196,128177148,8953,"*"
"chr3",128322968,128420975,98008,"*"
"chr3",128668328,128705012,36685,"*"
"chr3",128945377,129295700,350324,"*"
"chr3",129395295,129610626,215332,"*"
"chr3",129692108,129697456,5349,"*"
"chr3",129776154,129827158,51005,"*"
"chr3",130115725,130267164,151440,"*"
"chr3",130279990,130615205,335216,"*"
"chr3",130806208,130817467,11260,"*"
"chr3",131140288,131302169,161882,"*"
"chr3",131470470,131528209,57740,"*"
"chr3",131560838,131688152,127315,"*"
"chr3",131794223,131896280,102058,"*"
"chr3",131943045,133147505,1204461,"*"
"chr3",133149391,133181244,31854,"*"
"chr3",133239334,133250808,11475,"*"
"chr3",133252161,133300448,48288,"*"
"chr3",133604811,133732912,128102,"*"
"chr3",133857788,133914781,56994,"*"
"chr3",134172658,134174488,1831,"*"
"chr3",134365240,134379267,14028,"*"
"chr3",134498689,134513384,14696,"*"
"chr3",134663136,134934000,270865,"*"
"chr3",135261716,135337232,75517,"*"
"chr3",135375919,135776686,400768,"*"
"chr3",135862313,135984035,121723,"*"
"chr3",136250370,136412663,162294,"*"
"chr3",136476663,136670111,193449,"*"
"chr3",136947948,137071556,123609,"*"
"chr3",137214280,137227632,13353,"*"
"chr3",137323856,137543260,219405,"*"
"chr3",137708071,137895855,187785,"*"
"chr3",138043476,138047594,4119,"*"
"chr3",138129350,138304733,175384,"*"
"chr3",138434555,138595310,160756,"*"
"chr3",138879274,138891989,12716,"*"
"chr3",139018490,139450699,432210,"*"
"chr3",139463155,139496994,33840,"*"
"chr3",139644886,139786222,141337,"*"
"chr3",139875338,140220846,345509,"*"
"chr3",140247857,140392500,144644,"*"
"chr3",140471255,140494749,23495,"*"
"chr3",140654435,140670734,16300,"*"
"chr3",140814206,140863985,49780,"*"
"chr3",141077504,141083931,6428,"*"
"chr3",141248696,141317605,68910,"*"
"chr3",141423227,142131868,708642,"*"
"chr3",142169533,142443377,273845,"*"
"chr3",142984795,143299167,314373,"*"
"chr3",143305973,143939879,633907,"*"
"chr3",144030843,144148453,117611,"*"
"chr3",144236421,144360714,124294,"*"
"chr3",144599905,144613941,14037,"*"
"chr3",144806008,144898326,92319,"*"
"chr3",145034160,145337716,303557,"*"
"chr3",145380177,145484545,104369,"*"
"chr3",145503055,145575663,72609,"*"
"chr3",145669425,146213983,544559,"*"
"chr3",146349396,146429866,80471,"*"
"chr3",146459642,147044161,584520,"*"
"chr3",147100867,147127873,27007,"*"
"chr3",147225856,147534603,308748,"*"
"chr3",147639670,147667162,27493,"*"
"chr3",147763036,148142267,379232,"*"
"chr3",148590509,149031293,440785,"*"
"chr3",149055340,149113191,57852,"*"
"chr3",149235657,149252564,16908,"*"
"chr3",149942791,150015611,72821,"*"
"chr3",150103549,150122629,19081,"*"
"chr3",150128275,150227523,99249,"*"
"chr3",150240585,150281346,40762,"*"
"chr3",150452902,150891310,438409,"*"
"chr3",151145465,151191958,46494,"*"
"chr3",151315266,152053546,738281,"*"
"chr3",152119402,152202170,82769,"*"
"chr3",152802571,152896467,93897,"*"
"chr3",153340688,153495351,154664,"*"
"chr3",153610166,153622433,12268,"*"
"chr3",153639430,153763376,123947,"*"
"chr3",154005371,154243857,238487,"*"
"chr3",154476729,154495883,19155,"*"
"chr3",154531199,154580679,49481,"*"
"chr3",154618724,154699849,81126,"*"
"chr3",154925329,155251617,326289,"*"
"chr3",155264128,155591734,327607,"*"
"chr3",155828335,155927972,99638,"*"
"chr3",155945646,156361289,415644,"*"
"chr3",156544664,156697052,152389,"*"
"chr3",156917275,156982631,65357,"*"
"chr3",157070110,157091611,21502,"*"
"chr3",157167305,157172017,4713,"*"
"chr3",157356399,157377041,20643,"*"
"chr3",157749076,157919984,170909,"*"
"chr3",158011388,158391727,380340,"*"
"chr3",158697863,158735042,37180,"*"
"chr3",158839153,159006078,166926,"*"
"chr3",159208495,159223380,14886,"*"
"chr3",159882785,159893142,10358,"*"
"chr3",159952831,160038093,85263,"*"
"chr3",160160077,160271492,111416,"*"
"chr3",160314370,160378143,63774,"*"
"chr3",160449980,160678786,228807,"*"
"chr3",160727079,160757557,30479,"*"
"chr3",160771041,161435874,664834,"*"
"chr3",161500557,161669046,168490,"*"
"chr3",161711481,161711851,371,"*"
"chr3",161969006,161995028,26023,"*"
"chr3",162045944,162234348,188405,"*"
"chr3",162253993,162292857,38865,"*"
"chr3",162480537,162953962,473426,"*"
"chr3",163151059,163205787,54729,"*"
"chr3",163270571,163498372,227802,"*"
"chr3",163611594,164020614,409021,"*"
"chr3",164138163,164404204,266042,"*"
"chr3",164413842,164495612,81771,"*"
"chr3",164767869,164780381,12513,"*"
"chr3",164780699,165549712,769014,"*"
"chr3",165877766,166013643,135878,"*"
"chr3",166102475,166228015,125541,"*"
"chr3",166508775,166780072,271298,"*"
"chr3",166781235,166787660,6426,"*"
"chr3",166907650,167051374,143725,"*"
"chr3",167147220,167157273,10054,"*"
"chr3",167171972,167201782,29811,"*"
"chr3",167303691,167595606,291916,"*"
"chr3",168335713,168386612,50900,"*"
"chr3",168485702,168713354,227653,"*"
"chr3",168996246,169329243,332998,"*"
"chr3",169448603,169929306,480704,"*"
"chr3",170024355,170311590,287236,"*"
"chr3",170324361,170379896,55536,"*"
"chr3",170437500,170546420,108921,"*"
"chr3",170720659,170802474,81816,"*"
"chr3",170966603,171205052,238450,"*"
"chr3",171230249,171406863,176615,"*"
"chr3",171441116,171464872,23757,"*"
"chr3",171468489,171551624,83136,"*"
"chr3",171628322,171660256,31935,"*"
"chr3",172478762,172593276,114515,"*"
"chr3",172739904,172913161,173258,"*"
"chr3",172995278,173022533,27256,"*"
"chr3",173221111,173242513,21403,"*"
"chr3",173303625,173331974,28350,"*"
"chr3",173379788,173398299,18512,"*"
"chr3",173467548,173558550,91003,"*"
"chr3",173593803,174060183,466381,"*"
"chr3",174274861,174555384,280524,"*"
"chr3",174679040,174753762,74723,"*"
"chr3",174945446,174950150,4705,"*"
"chr3",175201843,175351603,149761,"*"
"chr3",175632019,175640623,8605,"*"
"chr3",175654484,175745348,90865,"*"
"chr3",175818055,175949112,131058,"*"
"chr3",175968901,175969604,704,"*"
"chr3",176091633,176106214,14582,"*"
"chr3",176117171,176450446,333276,"*"
"chr3",176560262,176629965,69704,"*"
"chr3",176735311,176796889,61579,"*"
"chr3",176808568,176862418,53851,"*"
"chr3",177298100,177484306,186207,"*"
"chr3",177625128,177722264,97137,"*"
"chr3",177765468,177866950,101483,"*"
"chr3",177937037,177939702,2666,"*"
"chr3",178189813,178624907,435095,"*"
"chr3",178830392,179140664,310273,"*"
"chr3",179432229,179488594,56366,"*"
"chr3",179573740,179597605,23866,"*"
"chr3",179643401,179736245,92845,"*"
"chr3",179845755,180283215,437461,"*"
"chr3",180357891,180369946,12056,"*"
"chr3",180516183,181016844,500662,"*"
"chr3",181287977,181389637,101661,"*"
"chr3",182142602,182162341,19740,"*"
"chr3",182443120,182465376,22257,"*"
"chr3",182589735,182595452,5718,"*"
"chr3",182612200,182811622,199423,"*"
"chr3",182889613,182938375,48763,"*"
"chr3",182986462,183046448,59987,"*"
"chr3",183899184,183973278,74095,"*"
"chr3",184203130,184231242,28113,"*"
"chr3",184245383,184250068,4686,"*"
"chr3",184394971,184665650,270680,"*"
"chr3",184673178,184847952,174775,"*"
"chr3",185118783,185376842,258060,"*"
"chr3",185431407,185590488,159082,"*"
"chr3",185631546,185969597,338052,"*"
"chr3",185982665,186172401,189737,"*"
"chr3",186250698,186328425,77728,"*"
"chr3",186383161,186555290,172130,"*"
"chr3",186613357,186680032,66676,"*"
"chr3",187128090,187343090,215001,"*"
"chr3",187344018,187441473,97456,"*"
"chr3",187482226,187578977,96752,"*"
"chr3",187715274,187734993,19720,"*"
"chr3",187951252,187985162,33911,"*"
"chr3",188022238,188227543,205306,"*"
"chr3",188281522,188787505,505984,"*"
"chr3",188824107,189271673,447567,"*"
"chr3",189271744,189337688,65945,"*"
"chr3",189368836,189541057,172222,"*"
"chr3",189748346,189757372,9027,"*"
"chr3",189856019,190097848,241830,"*"
"chr3",190441694,190997316,555623,"*"
"chr3",191419736,191465307,45572,"*"
"chr3",191489258,191587310,98053,"*"
"chr3",191784066,192169650,385585,"*"
"chr3",192240579,192361621,121043,"*"
"chr3",192440850,192662638,221789,"*"
"chr3",192792824,192916260,123437,"*"
"chr3",193079784,193240976,161193,"*"
"chr3",193255419,193331405,75987,"*"
"chr3",193384418,193551082,166665,"*"
"chr3",193566791,193699199,132409,"*"
"chr3",193865045,193891685,26641,"*"
"chr3",194016689,194245227,228539,"*"
"chr3",194260193,194326784,66592,"*"
"chr3",194683785,194809823,126039,"*"
"chr3",194921188,196119866,1198679,"*"
"chr3",196177443,196355289,177847,"*"
"chr3",196996421,197059440,63020,"*"
"chr3",197068903,197130924,62022,"*"
"chr3",197269909,197727605,457697,"*"
"chr4",20950,241744,220795,"*"
"chr4",327783,327949,167,"*"
"chr4",388546,668442,279897,"*"
"chr4",794616,1310982,516367,"*"
"chr4",1341046,1533381,192336,"*"
"chr4",1568428,1654948,86521,"*"
"chr4",1808561,1814361,5801,"*"
"chr4",2053335,2165063,111729,"*"
"chr4",2325841,2349911,24071,"*"
"chr4",2474510,2596225,121716,"*"
"chr4",2739712,2796381,56670,"*"
"chr4",2914285,2924291,10007,"*"
"chr4",3040313,3320773,280461,"*"
"chr4",3403583,3592944,189362,"*"
"chr4",3619668,3780116,160449,"*"
"chr4",3807650,3985438,177789,"*"
"chr4",4171442,4281155,109714,"*"
"chr4",4307679,4329311,21633,"*"
"chr4",4407937,4629524,221588,"*"
"chr4",4669363,4917675,248313,"*"
"chr4",4957093,4961021,3929,"*"
"chr4",4966058,5033645,67588,"*"
"chr4",5196845,5310680,113836,"*"
"chr4",5457986,5532729,74744,"*"
"chr4",5593563,5642860,49298,"*"
"chr4",5727780,5745775,17996,"*"
"chr4",5897533,5942642,45110,"*"
"chr4",6114928,6187194,72267,"*"
"chr4",6360036,6410535,50500,"*"
"chr4",6488439,6546448,58010,"*"
"chr4",6920734,7042880,122147,"*"
"chr4",7212827,7625216,412390,"*"
"chr4",7766742,7838666,71925,"*"
"chr4",7913051,8270784,357734,"*"
"chr4",8289336,8320691,31356,"*"
"chr4",8383911,8437192,53282,"*"
"chr4",8621333,9049504,428172,"*"
"chr4",9106846,9158416,51571,"*"
"chr4",9169673,9742635,572963,"*"
"chr4",9757866,10443124,685259,"*"
"chr4",10581375,10593754,12380,"*"
"chr4",10632566,10669725,37160,"*"
"chr4",10890451,10945119,54669,"*"
"chr4",11424799,12203571,778773,"*"
"chr4",12211553,12453567,242015,"*"
"chr4",12625121,12794882,169762,"*"
"chr4",12876765,13269114,392350,"*"
"chr4",13541258,13614700,73443,"*"
"chr4",13850332,14092908,242577,"*"
"chr4",14168788,14257394,88607,"*"
"chr4",14488228,14554130,65903,"*"
"chr4",14656140,14915124,258985,"*"
"chr4",14967137,15038424,71288,"*"
"chr4",15101679,15163150,61472,"*"
"chr4",15219666,15320525,100860,"*"
"chr4",15396121,15530408,134288,"*"
"chr4",15870022,16048578,178557,"*"
"chr4",16134801,16243887,109087,"*"
"chr4",16381560,16491620,110061,"*"
"chr4",16509876,16562168,52293,"*"
"chr4",16720235,16965394,245160,"*"
"chr4",16974263,17015811,41549,"*"
"chr4",18009601,18083883,74283,"*"
"chr4",18365707,18887597,521891,"*"
"chr4",19177876,19226322,48447,"*"
"chr4",19301114,19340589,39476,"*"
"chr4",19496838,19842824,345987,"*"
"chr4",19965409,20092459,127051,"*"
"chr4",20122430,20580514,458085,"*"
"chr4",20717614,20940549,222936,"*"
"chr4",20964255,21196332,232078,"*"
"chr4",21513321,21601539,88219,"*"
"chr4",21849454,21932649,83196,"*"
"chr4",21988509,22943897,955389,"*"
"chr4",22964088,23089730,125643,"*"
"chr4",23103193,23139971,36779,"*"
"chr4",23147725,23264296,116572,"*"
"chr4",23509073,23681207,172135,"*"
"chr4",23730071,24080696,350626,"*"
"chr4",24107036,24450473,343438,"*"
"chr4",24522055,24734821,212767,"*"
"chr4",24772111,24814023,41913,"*"
"chr4",24885475,24902106,16632,"*"
"chr4",25076791,25111030,34240,"*"
"chr4",25121063,25159642,38580,"*"
"chr4",25344350,25467361,123012,"*"
"chr4",25567221,25797909,230689,"*"
"chr4",26098384,26152993,54610,"*"
"chr4",26167963,26208512,40550,"*"
"chr4",26663478,26794034,130557,"*"
"chr4",26915560,27069619,154060,"*"
"chr4",27141039,27312299,171261,"*"
"chr4",27316024,27509981,193958,"*"
"chr4",27855432,27942646,87215,"*"
"chr4",29162934,29289960,127027,"*"
"chr4",29824798,30089767,264970,"*"
"chr4",30103180,30418530,315351,"*"
"chr4",30758304,30817952,59649,"*"
"chr4",30932114,30973964,41851,"*"
"chr4",31069205,31076940,7736,"*"
"chr4",31151495,31277224,125730,"*"
"chr4",31360708,31448374,87667,"*"
"chr4",31505986,31862780,356795,"*"
"chr4",32001022,32059426,58405,"*"
"chr4",32087538,32099079,11542,"*"
"chr4",32177059,32198477,21419,"*"
"chr4",32304757,32543799,239043,"*"
"chr4",32699338,32759831,60494,"*"
"chr4",32908968,33351614,442647,"*"
"chr4",33387396,33406290,18895,"*"
"chr4",33476670,33594126,117457,"*"
"chr4",33666136,33841835,175700,"*"
"chr4",33854809,33895302,40494,"*"
"chr4",33901964,33956787,54824,"*"
"chr4",34287671,34393045,105375,"*"
"chr4",34510021,34999826,489806,"*"
"chr4",35165819,35258958,93140,"*"
"chr4",35284347,35471627,187281,"*"
"chr4",35645988,35765056,119069,"*"
"chr4",35802230,35853257,51028,"*"
"chr4",36036547,36183184,146638,"*"
"chr4",36193981,36303928,109948,"*"
"chr4",36685329,36711641,26313,"*"
"chr4",36904868,37239853,334986,"*"
"chr4",37397232,37468230,70999,"*"
"chr4",37615406,37685599,70194,"*"
"chr4",37754122,37805413,51292,"*"
"chr4",38103822,38449984,346163,"*"
"chr4",38498963,38631898,132936,"*"
"chr4",39489796,39536212,46417,"*"
"chr4",39705985,39853895,147911,"*"
"chr4",39894417,40103545,209129,"*"
"chr4",40657774,40688819,31046,"*"
"chr4",41274629,41350725,76097,"*"
"chr4",41413284,41738320,325037,"*"
"chr4",41835662,41927220,91559,"*"
"chr4",41946552,42262805,316254,"*"
"chr4",42309459,42767410,457952,"*"
"chr4",43056748,43069011,12264,"*"
"chr4",43447707,43520755,73049,"*"
"chr4",43700785,43975299,274515,"*"
"chr4",44153515,44177372,23858,"*"
"chr4",44242700,44330791,88092,"*"
"chr4",44494006,45032189,538184,"*"
"chr4",45032575,45424099,391525,"*"
"chr4",45994295,46263711,269417,"*"
"chr4",46448951,46566829,117879,"*"
"chr4",46923199,46955377,32179,"*"
"chr4",47159841,47187859,28019,"*"
"chr4",47237047,47317513,80467,"*"
"chr4",47352610,47653389,300780,"*"
"chr4",47692050,47701227,9178,"*"
"chr4",47797630,48224725,427096,"*"
"chr4",48340000,48378294,38295,"*"
"chr4",48681186,48785096,103911,"*"
"chr4",48845164,48883086,37923,"*"
"chr4",48916042,49097123,181082,"*"
"chr4",49335698,49591353,255656,"*"
"chr4",49624362,49847436,223075,"*"
"chr4",49878127,50042738,164612,"*"
"chr4",50322731,50486150,163420,"*"
"chr4",50618469,50644210,25742,"*"
"chr4",50667325,50710555,43231,"*"
"chr4",50759867,51044402,284536,"*"
"chr4",51237173,51612700,375528,"*"
"chr4",51712234,51868530,156297,"*"
"chr4",52000970,52028389,27420,"*"
"chr4",52063603,52329075,265473,"*"
"chr4",52410161,52491432,81272,"*"
"chr4",52687052,52847347,160296,"*"
"chr4",53112123,53271314,159192,"*"
"chr4",53322790,53791287,468498,"*"
"chr4",54023544,54215900,192357,"*"
"chr4",54271046,54355761,84716,"*"
"chr4",54550820,54649740,98921,"*"
"chr4",54663758,54693573,29816,"*"
"chr4",54738383,55166746,428364,"*"
"chr4",55285496,55585713,300218,"*"
"chr4",55753816,55789991,36176,"*"
"chr4",56002250,56014622,12373,"*"
"chr4",56057225,56130178,72954,"*"
"chr4",56420631,56673655,253025,"*"
"chr4",56680809,56764048,83240,"*"
"chr4",56868331,56932873,64543,"*"
"chr4",57003237,57124435,121199,"*"
"chr4",57282267,57501455,219189,"*"
"chr4",57524479,57816694,292216,"*"
"chr4",57839208,57972997,133790,"*"
"chr4",58103337,58120286,16950,"*"
"chr4",58123389,58153187,29799,"*"
