"seqnames","start","end","width","strand"
"chr2",196758722,196771934,13213,"*"
"chr2",197483948,197611773,127826,"*"
"chr2",197626313,197718853,92541,"*"
"chr2",197787264,198021038,233775,"*"
"chr2",198384517,198405748,21232,"*"
"chr2",198467318,198789326,322009,"*"
"chr2",198932537,198936441,3905,"*"
"chr2",199115781,199237927,122147,"*"
"chr2",199407360,200095160,687801,"*"
"chr2",200231458,200682143,450686,"*"
"chr2",200740935,200832468,91534,"*"
"chr2",201162329,201261182,98854,"*"
"chr2",201741420,201783822,42403,"*"
"chr2",201920172,202028865,108694,"*"
"chr2",202161473,202208021,46549,"*"
"chr2",202314303,202342746,28444,"*"
"chr2",202416554,202487241,70688,"*"
"chr2",202668948,203216534,547587,"*"
"chr2",203279754,203537831,258078,"*"
"chr2",203566303,203598115,31813,"*"
"chr2",203915508,204241689,326182,"*"
"chr2",204320426,204386055,65630,"*"
"chr2",204453988,204695160,241173,"*"
"chr2",204768401,204784588,16188,"*"
"chr2",205099776,205420159,320384,"*"
"chr2",205473058,205765367,292310,"*"
"chr2",205867871,205907656,39786,"*"
"chr2",205907966,206129073,221108,"*"
"chr2",206275109,206361491,86383,"*"
"chr2",206744279,206986628,242350,"*"
"chr2",206998206,207198504,200299,"*"
"chr2",207448147,207508016,59870,"*"
"chr2",208078583,208207980,129398,"*"
"chr2",208338188,208714112,375925,"*"
"chr2",208759241,209404988,645748,"*"
"chr2",209464658,209573995,109338,"*"
"chr2",209739206,209802146,62941,"*"
"chr2",209865643,210009054,143412,"*"
"chr2",210024974,210625209,600236,"*"
"chr2",211160518,211188931,28414,"*"
"chr2",211278981,211867550,588570,"*"
"chr2",211909263,212385992,476730,"*"
"chr2",212461143,212567396,106254,"*"
"chr2",212658556,212743856,85301,"*"
"chr2",212902773,212975407,72635,"*"
"chr2",213325003,213375603,50601,"*"
"chr2",213379209,213392974,13766,"*"
"chr2",213419660,213429629,9970,"*"
"chr2",213814647,213939917,125271,"*"
"chr2",214097278,214171454,74177,"*"
"chr2",214265044,214286498,21455,"*"
"chr2",214950796,215045966,95171,"*"
"chr2",215958494,216054088,95595,"*"
"chr2",216323020,216396810,73791,"*"
"chr2",216401865,216503093,101229,"*"
"chr2",216643247,216690631,47385,"*"
"chr2",216871456,217128686,257231,"*"
"chr2",217179291,217246002,66712,"*"
"chr2",217283096,217340917,57822,"*"
"chr2",217404214,217611074,206861,"*"
"chr2",217705778,217737650,31873,"*"
"chr2",218012838,218063117,50280,"*"
"chr2",218136136,218987888,851753,"*"
"chr2",219207319,219210941,3623,"*"
"chr2",219225864,219520452,294589,"*"
"chr2",219648246,220295137,646892,"*"
"chr2",220348407,220765807,417401,"*"
"chr2",220783160,220894673,111514,"*"
"chr2",220906366,221121211,214846,"*"
"chr2",221292626,222061617,768992,"*"
"chr2",222139931,222248625,108695,"*"
"chr2",222490524,222501383,10860,"*"
"chr2",222962304,223022482,60179,"*"
"chr2",223175754,223220247,44494,"*"
"chr2",223314034,223333345,19312,"*"
"chr2",223349538,223396929,47392,"*"
"chr2",223441850,223525981,84132,"*"
"chr2",223967398,224334129,366732,"*"
"chr2",224510259,224832473,322215,"*"
"chr2",225163525,225635760,472236,"*"
"chr2",225642626,225778291,135666,"*"
"chr2",225866368,225876700,10333,"*"
"chr2",225936263,226083874,147612,"*"
"chr2",226161877,226193939,32063,"*"
"chr2",226355964,226380838,24875,"*"
"chr2",226381111,226443666,62556,"*"
"chr2",226523597,226727857,204261,"*"
"chr2",226781595,227034439,252845,"*"
"chr2",227100709,227873278,772570,"*"
"chr2",227918766,228109879,191114,"*"
"chr2",228160598,228719387,558790,"*"
"chr2",228986015,229006808,20794,"*"
"chr2",229042007,229129001,86995,"*"
"chr2",229750737,229800086,49350,"*"
"chr2",229851044,230062760,211717,"*"
"chr2",230367189,230396854,29666,"*"
"chr2",230434397,230528648,94252,"*"
"chr2",230559875,230563841,3967,"*"
"chr2",230707226,230731984,24759,"*"
"chr2",230983231,231242372,259142,"*"
"chr2",231345766,231470895,125130,"*"
"chr2",231633068,231703615,70548,"*"
"chr2",231724540,231797920,73381,"*"
"chr2",231955264,232158603,203340,"*"
"chr2",232189249,232626024,436776,"*"
"chr2",232666259,232773685,107427,"*"
"chr2",233028093,233071517,43425,"*"
"chr2",233485769,233687937,202169,"*"
"chr2",233721575,233768128,46554,"*"
"chr2",233984838,234006916,22079,"*"
"chr2",234497844,234557102,59259,"*"
"chr2",234575237,234596267,21031,"*"
"chr2",234707316,234708228,913,"*"
"chr2",234863890,234895810,31921,"*"
"chr2",234965339,235164497,199159,"*"
"chr2",235266815,235526151,259337,"*"
"chr2",235819344,236075437,256094,"*"
"chr2",236256772,236336015,79244,"*"
"chr2",236339484,236417915,78432,"*"
"chr2",236429082,236429374,293,"*"
"chr2",236762784,236862778,99995,"*"
"chr2",237109811,237139420,29610,"*"
"chr2",237173555,237357737,184183,"*"
"chr2",237385995,237478525,92531,"*"
"chr2",237557810,237615637,57828,"*"
"chr2",237672271,237704999,32729,"*"
"chr2",237719713,237729948,10236,"*"
"chr2",237910531,237932781,22251,"*"
"chr2",238013628,238185311,171684,"*"
"chr2",238192176,238429604,237429,"*"
"chr2",238475645,238512228,36584,"*"
"chr2",238514196,238703571,189376,"*"
"chr2",238904048,239183705,279658,"*"
"chr2",239318063,239433573,115511,"*"
"chr2",239466704,239916297,449594,"*"
"chr2",240001629,240048345,46717,"*"
"chr2",240309779,240476181,166403,"*"
"chr2",240611574,240685948,74375,"*"
"chr2",240747991,240905077,157087,"*"
"chr2",241103139,241122425,19287,"*"
"chr2",241151738,241196132,44395,"*"
"chr2",241354816,241385448,30633,"*"
"chr2",241489272,241639856,150585,"*"
"chr2",241672445,241712967,40523,"*"
"chr2",241843189,241910272,67084,"*"
"chr2",242048993,242155829,106837,"*"
"chr2",242160793,242205619,44827,"*"
"chr2",242206205,242286122,79918,"*"
"chr2",242660501,242669564,9064,"*"
"chr2",242802088,243018210,216123,"*"
"chr3",10232,37626,27395,"*"
"chr3",178712,391989,213278,"*"
"chr3",402755,574914,172160,"*"
"chr3",687827,697190,9364,"*"
"chr3",747323,788555,41233,"*"
"chr3",919337,1382088,462752,"*"
"chr3",1566267,1840303,274037,"*"
"chr3",1933026,1949426,16401,"*"
"chr3",2097584,2117891,20308,"*"
"chr3",2156464,2415692,259229,"*"
"chr3",2640450,2766848,126399,"*"
"chr3",2866366,2968603,102238,"*"
"chr3",3030110,3073346,43237,"*"
"chr3",3316129,3388165,72037,"*"
"chr3",3577748,3776981,199234,"*"
"chr3",3917442,4118145,200704,"*"
"chr3",4248661,4670168,421508,"*"
"chr3",4685677,4798593,112917,"*"
"chr3",4834294,4858679,24386,"*"
"chr3",4973635,5095144,121510,"*"
"chr3",5100891,5118742,17852,"*"
"chr3",5160930,5293437,132508,"*"
"chr3",5460794,5551895,91102,"*"
"chr3",5691542,5730600,39059,"*"
"chr3",5882001,6011108,129108,"*"
"chr3",6053325,6201291,147967,"*"
"chr3",6383357,6464336,80980,"*"
"chr3",6469089,6483135,14047,"*"
"chr3",6547484,6838000,290517,"*"
"chr3",7325517,7456231,130715,"*"
"chr3",7473888,7805947,332060,"*"
"chr3",8327223,8490485,163263,"*"
"chr3",8871089,8875943,4855,"*"
"chr3",9069524,9436325,366802,"*"
"chr3",9451283,9574524,123242,"*"
"chr3",9603284,9658411,55128,"*"
"chr3",10619551,10757172,137622,"*"
"chr3",10996140,11063512,67373,"*"
"chr3",11720553,12020119,299567,"*"
"chr3",12245267,12433060,187794,"*"
"chr3",12495124,12498949,3826,"*"
"chr3",12699953,12701281,1329,"*"
"chr3",13124880,13516118,391239,"*"
"chr3",13530068,13982896,452829,"*"
"chr3",14174182,14199685,25504,"*"
"chr3",14386173,14684008,297836,"*"
"chr3",14816985,14922049,105065,"*"
"chr3",14963202,15234072,270871,"*"
"chr3",15271459,15383620,112162,"*"
"chr3",15871974,15998909,126936,"*"
"chr3",16069685,16070898,1214,"*"
"chr3",16190300,16203494,13195,"*"
"chr3",16297448,16440599,143152,"*"
"chr3",16446957,16602285,155329,"*"
"chr3",16640251,16962667,322417,"*"
"chr3",17030164,17076245,46082,"*"
"chr3",17099592,17321836,222245,"*"
"chr3",17340279,17412718,72440,"*"
"chr3",17564008,17885426,321419,"*"
"chr3",17909274,17961076,51803,"*"
"chr3",18040327,18135849,95523,"*"
"chr3",18152611,18296119,143509,"*"
"chr3",18679888,19001972,322085,"*"
"chr3",19144025,19349394,205370,"*"
"chr3",19415816,19500023,84208,"*"
"chr3",20279988,20370937,90950,"*"
"chr3",20445362,20526618,81257,"*"
"chr3",20636839,20944906,308068,"*"
"chr3",21024650,21198844,174195,"*"
"chr3",21294005,21441702,147698,"*"
"chr3",21461989,21544558,82570,"*"
"chr3",21894888,21999398,104511,"*"
"chr3",22295303,22296376,1074,"*"
"chr3",22410935,22545553,134619,"*"
"chr3",22753118,22826955,73838,"*"
"chr3",23341832,23378928,37097,"*"
"chr3",23383431,23430346,46916,"*"
"chr3",23435289,23449288,14000,"*"
"chr3",23497896,23656761,158866,"*"
"chr3",23826244,24826759,1000516,"*"
"chr3",24853127,25151368,298242,"*"
"chr3",25209471,25241721,32251,"*"
"chr3",25302594,25305873,3280,"*"
"chr3",25614042,25984933,370892,"*"
"chr3",26018111,26195598,177488,"*"
"chr3",26237737,26245688,7952,"*"
"chr3",26347037,26413156,66120,"*"
"chr3",27041728,27042893,1166,"*"
"chr3",27067686,27306409,238724,"*"
"chr3",27495346,27772173,276828,"*"
"chr3",28237337,28314432,77096,"*"
"chr3",28356970,28531429,174460,"*"
"chr3",28669602,28774263,104662,"*"
"chr3",28807005,28837590,30586,"*"
"chr3",28933507,29043999,110493,"*"
"chr3",29132013,29133081,1069,"*"
"chr3",29510576,29515778,5203,"*"
"chr3",29541489,29632996,91508,"*"
"chr3",29888063,30011626,123564,"*"
"chr3",30299009,30719133,420125,"*"
"chr3",30977334,31011192,33859,"*"
"chr3",31053829,31378517,324689,"*"
"chr3",31726389,31993142,266754,"*"
"chr3",32482603,32523275,40673,"*"
"chr3",32601793,32639745,37953,"*"
"chr3",32869522,33119771,250250,"*"
"chr3",33132159,33351777,219619,"*"
"chr3",33618186,33624900,6715,"*"
"chr3",33772523,33817509,44987,"*"
"chr3",33913522,34032545,119024,"*"
"chr3",34040670,34113225,72556,"*"
"chr3",34368243,34402201,33959,"*"
"chr3",34433368,34586241,152874,"*"
"chr3",34633629,34668594,34966,"*"
"chr3",34742040,34870344,128305,"*"
"chr3",34920321,34928012,7692,"*"
"chr3",35032501,35281893,249393,"*"
"chr3",35415531,35638668,223138,"*"
"chr3",35641112,35966837,325726,"*"
"chr3",36077181,36146349,69169,"*"
"chr3",36217866,36248579,30714,"*"
"chr3",36303038,36603601,300564,"*"
"chr3",37133218,37259742,126525,"*"
"chr3",37276376,37321940,45565,"*"
"chr3",37525023,37704775,179753,"*"
"chr3",37970336,38009865,39530,"*"
"chr3",38097114,38106144,9031,"*"
"chr3",38128189,38178432,50244,"*"
"chr3",38448394,38609645,161252,"*"
"chr3",38691857,39032163,340307,"*"
"chr3",39108670,39408252,299583,"*"
"chr3",39687130,39794014,106885,"*"
"chr3",39811654,40203071,391418,"*"
"chr3",40364205,40374493,10289,"*"
"chr3",40511470,40548650,37181,"*"
"chr3",40577196,40897397,320202,"*"
"chr3",40933133,41038715,105583,"*"
"chr3",41228786,41230701,1916,"*"
"chr3",41480490,41512914,32425,"*"
"chr3",41518356,41562507,44152,"*"
"chr3",41596822,41669812,72991,"*"
"chr3",41685306,42190949,505644,"*"
"chr3",42331111,42383893,52783,"*"
"chr3",42405508,42555740,150233,"*"
"chr3",42945429,43111836,166408,"*"
"chr3",43366044,43474929,108886,"*"
"chr3",43649688,43903642,253955,"*"
"chr3",43992347,44136945,144599,"*"
"chr3",44218824,44274293,55470,"*"
"chr3",44601761,44624660,22900,"*"
"chr3",44905737,44969760,64024,"*"
"chr3",45277991,45280034,2044,"*"
"chr3",45316487,45392469,75983,"*"
"chr3",45554270,45649252,94983,"*"
"chr3",45793521,45817057,23537,"*"
"chr3",45852291,46285840,433550,"*"
"chr3",46746638,46905059,158422,"*"
"chr3",46918104,47072072,153969,"*"
"chr3",47108847,47226322,117476,"*"
"chr3",47359863,47480129,120267,"*"
"chr3",47703626,47725683,22058,"*"
"chr3",47859815,47916722,56908,"*"
"chr3",47940408,48366103,425696,"*"
"chr3",49152134,49308288,156155,"*"
"chr3",49398901,49586791,187891,"*"
"chr3",49844317,50263141,418825,"*"
"chr3",50470000,50519092,49093,"*"
"chr3",50623721,50778109,154389,"*"
"chr3",50782428,51140297,357870,"*"
"chr3",51286159,51412677,126519,"*"
"chr3",51642618,51762011,119394,"*"
"chr3",52023843,52060997,37155,"*"
"chr3",52265998,52302784,36787,"*"
"chr3",52372846,52523810,150965,"*"
"chr3",52765211,52965683,200473,"*"
"chr3",53028451,53237057,208607,"*"
"chr3",53325338,53494125,168788,"*"
"chr3",53606850,53809995,203146,"*"
"chr3",53824840,53897832,72993,"*"
"chr3",54024005,54313366,289362,"*"
"chr3",54420500,54692337,271838,"*"
"chr3",54820080,55065326,245247,"*"
"chr3",55076159,55442933,366775,"*"
"chr3",55721366,55835024,113659,"*"
"chr3",55843470,56130696,287227,"*"
"chr3",56185321,56730873,545553,"*"
"chr3",56902044,56902949,906,"*"
"chr3",56942856,56986865,44010,"*"
"chr3",57116468,57190220,73753,"*"
"chr3",57240522,57416144,175623,"*"
"chr3",57562200,57743826,181627,"*"
"chr3",57798535,57833603,35069,"*"
"chr3",57856442,58123073,266632,"*"
"chr3",58367828,58419945,52118,"*"
"chr3",58693189,58739669,46481,"*"
"chr3",58865526,59098259,232734,"*"
"chr3",59186253,59403318,217066,"*"
"chr3",59730062,59730856,795,"*"
"chr3",59745929,59894819,148891,"*"
"chr3",60102641,60271548,168908,"*"
"chr3",60308392,60312596,4205,"*"
"chr3",60548809,60568364,19556,"*"
"chr3",60766879,61002804,235926,"*"
"chr3",61062892,61230572,167681,"*"
"chr3",61373314,61388981,15668,"*"
"chr3",61850486,61851304,819,"*"
"chr3",61882472,61938717,56246,"*"
"chr3",62022857,62213198,190342,"*"
"chr3",62309203,62491948,182746,"*"
"chr3",62723325,62840380,117056,"*"
"chr3",62923976,62926349,2374,"*"
"chr3",63120149,63149331,29183,"*"
"chr3",63281308,63339871,58564,"*"
"chr3",63435003,63506094,71092,"*"
"chr3",63511761,63643409,131649,"*"
"chr3",64373951,64404294,30344,"*"
"chr3",64922418,65441213,518796,"*"
"chr3",65528245,65613668,85424,"*"
"chr3",65882510,65887750,5241,"*"
"chr3",65983611,66007845,24235,"*"
"chr3",66010298,66016482,6185,"*"
"chr3",66082893,66261234,178342,"*"
"chr3",66657598,66675373,17776,"*"
"chr3",66723462,66938615,215154,"*"
"chr3",67011075,67063302,52228,"*"
"chr3",67222434,67352601,130168,"*"
"chr3",67430558,67579589,149032,"*"
"chr3",67579712,67652314,72603,"*"
"chr3",67725015,67931217,206203,"*"
"chr3",68078445,68088992,10548,"*"
"chr3",68435324,68764857,329534,"*"
"chr3",68864244,68869324,5081,"*"
"chr3",68874072,68917577,43506,"*"
"chr3",69090995,69147358,56364,"*"
"chr3",69232485,69496042,263558,"*"
"chr3",69620165,69664035,43871,"*"
"chr3",69827291,69858205,30915,"*"
"chr3",69864388,70021360,156973,"*"
"chr3",70110833,70268174,157342,"*"
"chr3",70416657,70419041,2385,"*"
"chr3",70529802,70827179,297378,"*"
"chr3",70851808,71162778,310971,"*"
"chr3",71256237,71267512,11276,"*"
"chr3",71366742,71415748,49007,"*"
"chr3",71429829,71540384,110556,"*"
"chr3",71541406,71597876,56471,"*"
"chr3",71695249,71846647,151399,"*"
"chr3",71916067,71931265,15199,"*"
"chr3",72052945,72101195,48251,"*"
"chr3",72155242,72169504,14263,"*"
"chr3",72280931,72609844,328914,"*"
"chr3",72798581,72826275,27695,"*"
"chr3",72855265,72921641,66377,"*"
"chr3",72948465,73108631,160167,"*"
"chr3",73112471,73171588,59118,"*"
"chr3",73195447,73273036,77590,"*"
"chr3",73682418,73694021,11604,"*"
"chr3",73772869,73987928,215060,"*"
"chr3",74101021,74151424,50404,"*"
"chr3",74259132,74406447,147316,"*"
"chr3",74452902,74550779,97878,"*"
"chr3",75227104,75244584,17481,"*"
"chr3",75358465,75429901,71437,"*"
"chr3",75521393,75537305,15913,"*"
"chr3",75582371,75929550,347180,"*"
"chr3",76004924,76127272,122349,"*"
"chr3",76415606,76590103,174498,"*"
"chr3",76632691,76686837,54147,"*"
"chr3",76754889,76950805,195917,"*"
"chr3",77233525,77360569,127045,"*"
"chr3",77389563,77426706,37144,"*"
"chr3",77588464,77645233,56770,"*"
"chr3",77668045,77820690,152646,"*"
"chr3",78221963,78252268,30306,"*"
"chr3",78423864,78596290,172427,"*"
"chr3",79091003,79098768,7766,"*"
"chr3",79157177,80508204,1351028,"*"
"chr3",80702065,80712529,10465,"*"
"chr3",80938091,81044365,106275,"*"
"chr3",81172440,81295758,123319,"*"
"chr3",81483587,81587539,103953,"*"
"chr3",81725238,81964439,239202,"*"
"chr3",82062945,82098288,35344,"*"
"chr3",82129294,82349353,220060,"*"
"chr3",82481960,82842911,360952,"*"
"chr3",82901053,82927545,26493,"*"
"chr3",83231913,83419072,187160,"*"
"chr3",83700134,83768593,68460,"*"
"chr3",83848518,84089902,241385,"*"
"chr3",84213809,84245067,31259,"*"
"chr3",84871619,84931606,59988,"*"
"chr3",85123717,85287588,163872,"*"
"chr3",85619717,85807506,187790,"*"
"chr3",85865563,86037600,172038,"*"
"chr3",86549403,86586819,37417,"*"
"chr3",86613394,86735053,121660,"*"
"chr3",86848237,87365934,517698,"*"
"chr3",87536133,87589723,53591,"*"
"chr3",87714096,87757790,43695,"*"
"chr3",88124317,88296665,172349,"*"
"chr3",88536619,89008691,472073,"*"
"chr3",89011832,89242115,230284,"*"
"chr3",89715777,89777194,61418,"*"
"chr3",89822785,90093245,270461,"*"
"chr3",90113661,90215933,102273,"*"
"chr3",90293365,90325783,32419,"*"
"chr3",90646541,90821468,174928,"*"
"chr3",90897805,91157671,259867,"*"
"chr3",91478319,91553680,75362,"*"
"chr3",91592668,91706676,114009,"*"
"chr3",91999114,92044970,45857,"*"
"chr3",92314333,92506736,192404,"*"
"chr3",92679205,92698835,19631,"*"
"chr3",92942088,92969472,27385,"*"
"chr3",93018513,93088918,70406,"*"
"chr3",93144187,93228693,84507,"*"
"chr3",93622826,93876856,254031,"*"
"chr3",93918487,93936366,17880,"*"
"chr3",94214222,94718415,504194,"*"
"chr3",94747503,94857159,109657,"*"
"chr3",95091022,95149745,58724,"*"
"chr3",95263325,95674480,411156,"*"
"chr3",95840300,95910613,70314,"*"
"chr3",96057908,96285164,227257,"*"
"chr3",96322815,96419125,96311,"*"
"chr3",96570971,96575883,4913,"*"
"chr3",96668931,96827511,158581,"*"
"chr3",96849475,96984771,135297,"*"
"chr3",97672216,97888926,216711,"*"
"chr3",98158661,98251950,93290,"*"
"chr3",98259531,98471911,212381,"*"
"chr3",98679796,98694698,14903,"*"
"chr3",98733880,98790325,56446,"*"
"chr3",99063164,99094732,31569,"*"
"chr3",99106684,99352856,246173,"*"
"chr3",99355143,99402733,47591,"*"
"chr3",99451126,99864784,413659,"*"
"chr3",99874780,99896163,21384,"*"
"chr3",99930991,99967510,36520,"*"
"chr3",100127435,100644583,517149,"*"
"chr3",100644868,100815780,170913,"*"
"chr3",100944087,101014571,70485,"*"
"chr3",101034363,101589910,555548,"*"
"chr3",101639391,101701670,62280,"*"
"chr3",101815045,101919719,104675,"*"
"chr3",101966147,101970773,4627,"*"
"chr3",102253074,102422359,169286,"*"
"chr3",102533607,103308967,775361,"*"
"chr3",103349563,103423680,74118,"*"
"chr3",103453265,104433649,980385,"*"
"chr3",104447735,104706714,258980,"*"
"chr3",105043707,105275175,231469,"*"
"chr3",105345212,105611021,265810,"*"
"chr3",105976966,106189390,212425,"*"
"chr3",106568122,106633286,65165,"*"
"chr3",106650729,106719685,68957,"*"
"chr3",106772552,106778258,5707,"*"
"chr3",107080147,107818486,738340,"*"
"chr3",108240123,108376519,136397,"*"
"chr3",108498669,108545004,46336,"*"
"chr3",108722745,108731086,8342,"*"
"chr3",109117875,109277346,159472,"*"
"chr3",109612799,109663203,50405,"*"
"chr3",109670829,109939895,269067,"*"
"chr3",110291501,110708262,416762,"*"
"chr3",110718420,110808097,89678,"*"
"chr3",111068225,111138344,70120,"*"
"chr3",111194692,111234611,39920,"*"
"chr3",111406574,111597869,191296,"*"
"chr3",111620238,111630875,10638,"*"
"chr3",111663729,111688977,25249,"*"
"chr3",111758470,111971207,212738,"*"
"chr3",112092512,112113498,20987,"*"
"chr3",112201783,112330874,129092,"*"
"chr3",112348218,112351489,3272,"*"
"chr3",112827164,112846915,19752,"*"
"chr3",112983864,113276151,292288,"*"
"chr3",113283727,113322782,39056,"*"
"chr3",113474400,113561844,87445,"*"
"chr3",113759935,113795964,36030,"*"
"chr3",113892259,113997573,105315,"*"
"chr3",114104075,114466863,362789,"*"
"chr3",114572259,114726494,154236,"*"
"chr3",114815544,114831961,16418,"*"
"chr3",114965942,115038230,72289,"*"
"chr3",115103395,115114408,11014,"*"
"chr3",115461145,115605427,144283,"*"
"chr3",115692949,115853130,160182,"*"
"chr3",116216782,116519818,303037,"*"
"chr3",116781398,116914894,133497,"*"
"chr3",117044022,117099898,55877,"*"
"chr3",117115220,117225910,110691,"*"
"chr3",117401313,117515856,114544,"*"
"chr3",117737192,117756778,19587,"*"
"chr3",117766935,118589156,822222,"*"
"chr3",118830896,119002715,171820,"*"
"chr3",119024130,119337615,313486,"*"
"chr3",119464019,119481463,17445,"*"
"chr3",119554010,119593310,39301,"*"
"chr3",119634087,119841952,207866,"*"
"chr3",120138159,120192505,54347,"*"
"chr3",120289782,120484272,194491,"*"
"chr3",120736089,120923642,187554,"*"
"chr3",121008603,121304273,295671,"*"
"chr3",121761705,121847864,86160,"*"
"chr3",121889122,122068171,179050,"*"
"chr3",122494086,122623392,129307,"*"
"chr3",122797608,123068976,271369,"*"
"chr3",123096653,123317639,220987,"*"
"chr3",123434190,123506109,71920,"*"
"chr3",123739610,123958014,218405,"*"
"chr3",124259954,124313283,53330,"*"
"chr3",124438080,124616699,178620,"*"
"chr3",124806568,124891297,84730,"*"
"chr3",125067953,125902679,834727,"*"
"chr3",125979821,126115501,135681,"*"
"chr3",126500769,126623795,123027,"*"
"chr3",126750488,126762781,12294,"*"
"chr3",127218807,127444718,225912,"*"
"chr3",127694448,127829867,135420,"*"
"chr3",127951220,128158640,207421,"*"
"chr3",128428470,128526985,98516,"*"
"chr3",128741652,128928379,186728,"*"
"chr3",129094239,129101370,7132,"*"
"chr3",129286695,129513292,226598,"*"
"chr3",129658316,129685127,26812,"*"
"chr3",130070805,130186717,115913,"*"
"chr3",130510173,130622212,112040,"*"
"chr3",130655857,130816045,160189,"*"
"chr3",131330688,131402655,71968,"*"
"chr3",131489523,131656970,167448,"*"
"chr3",132102936,132274051,171116,"*"
"chr3",132430825,132885087,454263,"*"
"chr3",133084398,133364209,279812,"*"
"chr3",133474484,133691832,217349,"*"
"chr3",133709801,133897752,187952,"*"
"chr3",133995365,134260554,265190,"*"
"chr3",134498449,134640290,141842,"*"
"chr3",134816327,134872356,56030,"*"
"chr3",135035877,135245773,209897,"*"
"chr3",135571118,135575274,4157,"*"
"chr3",135769514,135770877,1364,"*"
"chr3",135885171,136083611,198441,"*"
"chr3",136148805,136326189,177385,"*"
"chr3",136350218,136353178,2961,"*"
"chr3",136371856,136647262,275407,"*"
"chr3",137003974,137026430,22457,"*"
"chr3",137128373,137209882,81510,"*"
"chr3",137574887,137906519,331633,"*"
"chr3",137924402,138199401,275000,"*"
"chr3",138425534,138596076,170543,"*"
"chr3",138690601,139037688,347088,"*"
"chr3",139054280,139138843,84564,"*"
"chr3",139381815,139503461,121647,"*"
"chr3",139734952,139997274,262323,"*"
"chr3",140086940,140215290,128351,"*"
"chr3",140242914,140529849,286936,"*"
"chr3",140683740,140791320,107581,"*"
"chr3",140827560,140969959,142400,"*"
"chr3",141498337,141619552,121216,"*"
"chr3",141683110,141854904,171795,"*"
"chr3",141897513,142081029,183517,"*"
"chr3",142130793,142260673,129881,"*"
"chr3",142379743,142914329,534587,"*"
"chr3",142993522,143015795,22274,"*"
"chr3",143045118,143045686,569,"*"
"chr3",143276910,143820807,543898,"*"
"chr3",144046778,144123478,76701,"*"
"chr3",144230830,144268651,37822,"*"
"chr3",144385035,144650637,265603,"*"
"chr3",144668008,144681958,13951,"*"
"chr3",144744641,144777472,32832,"*"
"chr3",145249656,145298918,49263,"*"
"chr3",145330749,145496187,165439,"*"
"chr3",146103289,146162363,59075,"*"
"chr3",146386811,146432594,45784,"*"
"chr3",146549584,146704681,155098,"*"
"chr3",146751155,146795321,44167,"*"
"chr3",147007131,147014339,7209,"*"
"chr3",147167116,147288353,121238,"*"
"chr3",147376659,147457651,80993,"*"
"chr3",148006444,148051854,45411,"*"
"chr3",148290271,148346372,56102,"*"
"chr3",148460573,148582424,121852,"*"
"chr3",148708463,148755816,47354,"*"
"chr3",148761132,148837496,76365,"*"
"chr3",148880966,148975681,94716,"*"
"chr3",149160843,149377827,216985,"*"
"chr3",149813513,150081626,268114,"*"
"chr3",150098457,150214440,115984,"*"
"chr3",150670533,150802930,132398,"*"
"chr3",150834643,150974727,140085,"*"
"chr3",151550122,151971625,421504,"*"
"chr3",152544274,152707811,163538,"*"
"chr3",152758922,152998823,239902,"*"
"chr3",153079097,153254863,175767,"*"
"chr3",154356058,154666936,310879,"*"
"chr3",155060798,155126152,65355,"*"
"chr3",155243773,155336764,92992,"*"
"chr3",155724224,155751116,26893,"*"
"chr3",155779006,155827381,48376,"*"
"chr3",155978143,156304283,326141,"*"
"chr3",156306840,156323794,16955,"*"
"chr3",156336781,156701170,364390,"*"
"chr3",156723693,157044001,320309,"*"
"chr3",157519207,157699602,180396,"*"
"chr3",157798167,158314904,516738,"*"
"chr3",158475263,158550646,75384,"*"
"chr3",158607843,158826236,218394,"*"
"chr3",158928094,159111446,183353,"*"
"chr3",159125195,159166482,41288,"*"
"chr3",159227299,159277805,50507,"*"
"chr3",159313317,159377615,64299,"*"
"chr3",159401221,159516516,115296,"*"
"chr3",159686551,159725068,38518,"*"
"chr3",159935122,159942976,7855,"*"
"chr3",160779405,160966338,186934,"*"
"chr3",161161333,161374259,212927,"*"
"chr3",161542980,161683335,140356,"*"
"chr3",161868438,161888364,19927,"*"
"chr3",162116029,162488812,372784,"*"
"chr3",162663572,162679327,15756,"*"
"chr3",162900794,162909867,9074,"*"
"chr3",163187947,163272324,84378,"*"
"chr3",163432687,163678475,245789,"*"
"chr3",163715090,163742099,27010,"*"
"chr3",163792814,163872881,80068,"*"
"chr3",163889621,164323502,433882,"*"
"chr3",164359763,164369962,10200,"*"
"chr3",164387088,164468863,81776,"*"
"chr3",164593842,164709750,115909,"*"
"chr3",164714331,164820258,105928,"*"
"chr3",165014171,165470144,455974,"*"
"chr3",165520300,165641598,121299,"*"
"chr3",165797050,166157201,360152,"*"
"chr3",166254604,166261034,6431,"*"
"chr3",166379630,166409429,29800,"*"
"chr3",166599499,166648919,49421,"*"
"chr3",166786481,166861496,75016,"*"
"chr3",166998018,167041019,43002,"*"
"chr3",167167030,167216161,49132,"*"
"chr3",167358986,167585463,226478,"*"
"chr3",167608651,167684730,76080,"*"
"chr3",167794701,168195125,400425,"*"
"chr3",168435491,168483638,48148,"*"
"chr3",168661965,168872261,210297,"*"
"chr3",168988492,169437131,448640,"*"
"chr3",169736249,169750778,14530,"*"
"chr3",169914610,170043951,129342,"*"
