"seqnames","start","end","width","strand"
"chr3",80014769,80028835,14067,"*"
"chr3",80072039,80200882,128844,"*"
"chr3",80462645,80581341,118697,"*"
"chr3",80672179,80719256,47078,"*"
"chr3",80823113,80859681,36569,"*"
"chr3",80899052,81394743,495692,"*"
"chr3",81584856,81862826,277971,"*"
"chr3",81886749,81977114,90366,"*"
"chr3",82331369,82373138,41770,"*"
"chr3",82397279,82399701,2423,"*"
"chr3",82513052,82754787,241736,"*"
"chr3",83128544,83132601,4058,"*"
"chr3",83404927,83430137,25211,"*"
"chr3",83695376,83954113,258738,"*"
"chr3",84198552,84305610,107059,"*"
"chr3",84314258,84467370,153113,"*"
"chr3",84473951,84691846,217896,"*"
"chr3",84774466,84885839,111374,"*"
"chr3",84894437,85409358,514922,"*"
"chr3",85660869,85801411,140543,"*"
"chr3",85810207,85858864,48658,"*"
"chr3",85920920,86062038,141119,"*"
"chr3",86502187,86564556,62370,"*"
"chr3",86851002,86906297,55296,"*"
"chr3",86932636,87119488,186853,"*"
"chr3",87246011,87379619,133609,"*"
"chr3",87615675,88034871,419197,"*"
"chr3",88061000,88379140,318141,"*"
"chr3",88413459,88518703,105245,"*"
"chr3",88624878,88643141,18264,"*"
"chr3",88734720,88754166,19447,"*"
"chr3",88836920,88895062,58143,"*"
"chr3",89076409,89093545,17137,"*"
"chr3",89279398,89410238,130841,"*"
"chr3",89613532,89667749,54218,"*"
"chr3",89797471,90006754,209284,"*"
"chr3",90130398,90216942,86545,"*"
"chr3",90262385,90406956,144572,"*"
"chr3",90409836,90417992,8157,"*"
"chr3",90937262,91008714,71453,"*"
"chr3",91125095,91210698,85604,"*"
"chr3",91268186,91659843,391658,"*"
"chr3",91950633,92430507,479875,"*"
"chr3",92593650,92649360,55711,"*"
"chr3",92776354,93015266,238913,"*"
"chr3",93044184,93751265,707082,"*"
"chr3",93786957,93796396,9440,"*"
"chr3",93897755,94500132,602378,"*"
"chr3",94549786,94631073,81288,"*"
"chr3",94775341,94912033,136693,"*"
"chr3",95012548,95295002,282455,"*"
"chr3",95377014,95475260,98247,"*"
"chr3",95692534,95788344,95811,"*"
"chr3",95903497,96082448,178952,"*"
"chr3",96142482,96539046,396565,"*"
"chr3",96611290,96707996,96707,"*"
"chr3",96789058,96858265,69208,"*"
"chr3",97003181,97022780,19600,"*"
"chr3",97060274,97069039,8766,"*"
"chr3",97173324,97266334,93011,"*"
"chr3",97408307,97513833,105527,"*"
"chr3",97766413,98039021,272609,"*"
"chr3",98130408,98404172,273765,"*"
"chr3",98458721,98542369,83649,"*"
"chr3",98852636,99016215,163580,"*"
"chr3",99018642,99025436,6795,"*"
"chr3",99041769,99285167,243399,"*"
"chr3",99448381,99648811,200431,"*"
"chr3",99670377,100109011,438635,"*"
"chr3",100215459,100457903,242445,"*"
"chr3",100509849,100691445,181597,"*"
"chr3",100944523,101172681,228159,"*"
"chr3",101201522,101292682,91161,"*"
"chr3",101348363,101379238,30876,"*"
"chr3",101642886,101987207,344322,"*"
"chr3",102175538,102805520,629983,"*"
"chr3",102806134,103548898,742765,"*"
"chr3",103670145,103765014,94870,"*"
"chr3",103872608,103935916,63309,"*"
"chr3",103982547,104083617,101071,"*"
"chr3",104138551,104163325,24775,"*"
"chr3",104261919,104484675,222757,"*"
"chr3",104672754,105013044,340291,"*"
"chr3",105049237,105134074,84838,"*"
"chr3",105227938,105437666,209729,"*"
"chr3",105774980,105799752,24773,"*"
"chr3",106041638,106307801,266164,"*"
"chr3",106414162,106610956,196795,"*"
"chr3",106643782,106880166,236385,"*"
"chr3",106913177,107132536,219360,"*"
"chr3",107524663,107619874,95212,"*"
"chr3",107802176,107827773,25598,"*"
"chr3",107904848,108564203,659356,"*"
"chr3",108864317,108899697,35381,"*"
"chr3",109200468,109390351,189884,"*"
"chr3",109452049,109600519,148471,"*"
"chr3",109620497,109821176,200680,"*"
"chr3",109959522,110035660,76139,"*"
"chr3",110102287,110153901,51615,"*"
"chr3",110554941,110674088,119148,"*"
"chr3",111212087,111332811,120725,"*"
"chr3",111350187,111380526,30340,"*"
"chr3",111450247,111459853,9607,"*"
"chr3",111470583,111496005,25423,"*"
"chr3",111878062,111879522,1461,"*"
"chr3",111956329,111991546,35218,"*"
"chr3",112109063,112228768,119706,"*"
"chr3",112380934,112533333,152400,"*"
"chr3",112548044,112691936,143893,"*"
"chr3",112744315,113291743,547429,"*"
"chr3",113646660,113702995,56336,"*"
"chr3",114018473,114130364,111892,"*"
"chr3",114261989,114294297,32309,"*"
"chr3",114457486,114668523,211038,"*"
"chr3",115008918,115226137,217220,"*"
"chr3",115330789,115361622,30834,"*"
"chr3",115559654,115651002,91349,"*"
"chr3",115671881,115810389,138509,"*"
"chr3",115899545,116036680,137136,"*"
"chr3",116047816,116057736,9921,"*"
"chr3",116132544,116186808,54265,"*"
"chr3",116491566,116638748,147183,"*"
"chr3",116672002,117258003,586002,"*"
"chr3",117311403,117330582,19180,"*"
"chr3",117477257,117483839,6583,"*"
"chr3",117551713,117654961,103249,"*"
"chr3",117668816,117827352,158537,"*"
"chr3",117828427,117836351,7925,"*"
"chr3",117871419,117894148,22730,"*"
"chr3",117994527,118054234,59708,"*"
"chr3",118392380,118525447,133068,"*"
"chr3",118595909,118637171,41263,"*"
"chr3",118861324,118910222,48899,"*"
"chr3",119140915,119444875,303961,"*"
"chr3",120051795,120462296,410502,"*"
"chr3",120599131,120600521,1391,"*"
"chr3",120641078,120698998,57921,"*"
"chr3",120709448,120728180,18733,"*"
"chr3",120853799,120860205,6407,"*"
"chr3",120977257,121009327,32071,"*"
"chr3",121171695,121223500,51806,"*"
"chr3",121274821,121653254,378434,"*"
"chr3",121807823,121808004,182,"*"
"chr3",121816496,121979967,163472,"*"
"chr3",121987528,122042417,54890,"*"
"chr3",122541689,122590617,48929,"*"
"chr3",122680734,122870657,189924,"*"
"chr3",123401310,123559928,158619,"*"
"chr3",123605880,123818833,212954,"*"
"chr3",123899181,123927484,28304,"*"
"chr3",124063498,124266276,202779,"*"
"chr3",124320346,124329263,8918,"*"
"chr3",124394354,124595649,201296,"*"
"chr3",125049423,125074256,24834,"*"
"chr3",125351381,125467048,115668,"*"
"chr3",125780360,125857179,76820,"*"
"chr3",126073304,126150116,76813,"*"
"chr3",126316382,126329566,13185,"*"
"chr3",126379114,126746523,367410,"*"
"chr3",126880188,127119449,239262,"*"
"chr3",127196437,127714382,517946,"*"
"chr3",127728998,127758158,29161,"*"
"chr3",127783073,127875896,92824,"*"
"chr3",127988416,128004439,16024,"*"
"chr3",128140701,128476740,336040,"*"
"chr3",128528253,128622155,93903,"*"
"chr3",128679922,128692705,12784,"*"
"chr3",128762200,128890713,128514,"*"
"chr3",129153478,129162435,8958,"*"
"chr3",129180970,129623048,442079,"*"
"chr3",129670172,129723671,53500,"*"
"chr3",129998431,130122507,124077,"*"
"chr3",130131131,130506621,375491,"*"
"chr3",130725745,130741623,15879,"*"
"chr3",131081521,131348881,267361,"*"
"chr3",131401547,131967720,566174,"*"
"chr3",132321280,132485685,164406,"*"
"chr3",132649425,132919655,270231,"*"
"chr3",133126156,133261884,135729,"*"
"chr3",133632943,134165981,533039,"*"
"chr3",134474135,134623528,149394,"*"
"chr3",134643017,134674007,30991,"*"
"chr3",134760982,134776340,15359,"*"
"chr3",135144066,135521943,377878,"*"
"chr3",135540765,135563512,22748,"*"
"chr3",135581077,135636886,55810,"*"
"chr3",135711934,135729459,17526,"*"
"chr3",135822918,136210082,387165,"*"
"chr3",136918909,136921340,2432,"*"
"chr3",136963254,136971536,8283,"*"
"chr3",136975777,137136477,160701,"*"
"chr3",137695460,138098415,402956,"*"
"chr3",138107170,138260540,153371,"*"
"chr3",138408712,139237651,828940,"*"
"chr3",139579982,139692216,112235,"*"
"chr3",139704406,139864362,159957,"*"
"chr3",139953447,140181498,228052,"*"
"chr3",140248553,140442937,194385,"*"
"chr3",140608927,140659811,50885,"*"
"chr3",140768442,140862333,93892,"*"
"chr3",141239702,141283316,43615,"*"
"chr3",141294390,141488429,194040,"*"
"chr3",141533564,141599294,65731,"*"
"chr3",141653298,141980745,327448,"*"
"chr3",142049715,142065439,15725,"*"
"chr3",142136027,142238649,102623,"*"
"chr3",142678328,142694783,16456,"*"
"chr3",142843444,142898358,54915,"*"
"chr3",142963228,142975127,11900,"*"
"chr3",142978707,142978713,7,"*"
"chr3",143132232,143353872,221641,"*"
"chr3",143392163,143520925,128763,"*"
"chr3",143594418,143599921,5504,"*"
"chr3",143793309,143913763,120455,"*"
"chr3",144059589,144250547,190959,"*"
"chr3",144302030,144327625,25596,"*"
"chr3",144512972,144599371,86400,"*"
"chr3",145004262,145109910,105649,"*"
"chr3",145156844,145442113,285270,"*"
"chr3",145580306,145741297,160992,"*"
"chr3",145992409,146236176,243768,"*"
"chr3",146497138,146731135,233998,"*"
"chr3",146776151,146863715,87565,"*"
"chr3",147106061,147168540,62480,"*"
"chr3",147271908,147517843,245936,"*"
"chr3",147541402,147690683,149282,"*"
"chr3",147788159,147866272,78114,"*"
"chr3",147979618,148049248,69631,"*"
"chr3",148148135,148392298,244164,"*"
"chr3",148567157,148574216,7060,"*"
"chr3",148834229,149078107,243879,"*"
"chr3",149245209,149925611,680403,"*"
"chr3",149960697,150042234,81538,"*"
"chr3",150452809,150838573,385765,"*"
"chr3",150986281,151118472,132192,"*"
"chr3",151171595,151297386,125792,"*"
"chr3",151900570,151948253,47684,"*"
"chr3",151957083,152056798,99716,"*"
"chr3",152168722,152319230,150509,"*"
"chr3",152413504,152696539,283036,"*"
"chr3",153208692,153267546,58855,"*"
"chr3",153384266,154041017,656752,"*"
"chr3",154149506,154570896,421391,"*"
"chr3",154589773,154716003,126231,"*"
"chr3",154728496,154893792,165297,"*"
"chr3",155080065,155360536,280472,"*"
"chr3",155395389,155447240,51852,"*"
"chr3",155458683,155484103,25421,"*"
"chr3",155619992,155689877,69886,"*"
"chr3",155923865,156150218,226354,"*"
"chr3",156155066,156237502,82437,"*"
"chr3",156249831,156556271,306441,"*"
"chr3",157035370,157083341,47972,"*"
"chr3",157103292,157152897,49606,"*"
"chr3",157244130,157293167,49038,"*"
"chr3",157471857,157687038,215182,"*"
"chr3",158100685,158234372,133688,"*"
"chr3",158259998,158264400,4403,"*"
"chr3",158517576,158799865,282290,"*"
"chr3",158830403,158930100,99698,"*"
"chr3",159200491,159216670,16180,"*"
"chr3",159355386,159551965,196580,"*"
"chr3",159579255,159709663,130409,"*"
"chr3",159710343,159809715,99373,"*"
"chr3",160035623,160087694,52072,"*"
"chr3",160230156,160307541,77386,"*"
"chr3",160316901,160410830,93930,"*"
"chr3",160424995,160459008,34014,"*"
"chr3",160520791,160935869,415079,"*"
"chr3",161194832,161226759,31928,"*"
"chr3",161482140,161578524,96385,"*"
"chr3",161952853,162059829,106977,"*"
"chr3",162387659,162449984,62326,"*"
"chr3",162578940,163120290,541351,"*"
"chr3",163156376,163290580,134205,"*"
"chr3",163568131,163738458,170328,"*"
"chr3",163825968,164018066,192099,"*"
"chr3",164066130,164072763,6634,"*"
"chr3",164167045,164178976,11932,"*"
"chr3",164324613,164535565,210953,"*"
"chr3",164653143,164673165,20023,"*"
"chr3",164755108,164919429,164322,"*"
"chr3",164938186,165095446,157261,"*"
"chr3",165362594,165517989,155396,"*"
"chr3",165539773,165974100,434328,"*"
"chr3",166231216,166353737,122522,"*"
"chr3",166490294,166695347,205054,"*"
"chr3",166840614,166891045,50432,"*"
"chr3",166901628,167390311,488684,"*"
"chr3",167623433,167848856,225424,"*"
"chr3",168009544,168040978,31435,"*"
"chr3",168153934,168243962,90029,"*"
"chr3",168251719,168339141,87423,"*"
"chr3",168357624,168481840,124217,"*"
"chr3",168666515,168691053,24539,"*"
"chr3",169175375,169197117,21743,"*"
"chr3",169303514,169419551,116038,"*"
"chr3",169429337,169738947,309611,"*"
"chr3",169904044,170034802,130759,"*"
"chr3",170042559,170108527,65969,"*"
"chr3",170210192,170273484,63293,"*"
"chr3",170626274,171209036,582763,"*"
"chr3",171309280,171376601,67322,"*"
"chr3",171503340,171526202,22863,"*"
"chr3",171568817,171613830,45014,"*"
"chr3",172013198,172319278,306081,"*"
"chr3",172364500,172506401,141902,"*"
"chr3",172639211,172835676,196466,"*"
"chr3",173033502,173217703,184202,"*"
"chr3",173303331,173309507,6177,"*"
"chr3",173490630,173493256,2627,"*"
"chr3",173630749,173700612,69864,"*"
"chr3",173960617,174084832,124216,"*"
"chr3",174105380,174207926,102547,"*"
"chr3",174424312,174535648,111337,"*"
"chr3",174687478,174940544,253067,"*"
"chr3",175022832,175038558,15727,"*"
"chr3",175191676,175194177,2502,"*"
"chr3",175406816,175433007,26192,"*"
"chr3",175763096,175782005,18910,"*"
"chr3",175796004,175886773,90770,"*"
"chr3",175941689,176416933,475245,"*"
"chr3",176483604,176516792,33189,"*"
"chr3",176527754,176737391,209638,"*"
"chr3",176962043,177314296,352254,"*"
"chr3",177334106,177381155,47050,"*"
"chr3",177499211,177590537,91327,"*"
"chr3",177657184,177708700,51517,"*"
"chr3",177723559,177871353,147795,"*"
"chr3",178198256,178556512,358257,"*"
"chr3",178610843,178646609,35767,"*"
"chr3",179001355,179110429,109075,"*"
"chr3",179193987,179550986,357000,"*"
"chr3",179559111,179900974,341864,"*"
"chr3",179932484,179963796,31313,"*"
"chr3",180058092,180309506,251415,"*"
"chr3",180357225,180361866,4642,"*"
"chr3",180489816,180564961,75146,"*"
"chr3",180624210,180982708,358499,"*"
"chr3",180985059,181041416,56358,"*"
"chr3",181154824,181506044,351221,"*"
"chr3",181510586,181687502,176917,"*"
"chr3",182280922,182413825,132904,"*"
"chr3",182429414,182540093,110680,"*"
"chr3",182692181,183365876,673696,"*"
"chr3",183507602,183548334,40733,"*"
"chr3",183679952,183834469,154518,"*"
"chr3",183964433,184132338,167906,"*"
"chr3",184201323,184319854,118532,"*"
"chr3",184485061,184546392,61332,"*"
"chr3",184707607,184810321,102715,"*"
"chr3",184974147,185416844,442698,"*"
"chr3",185482128,185725225,243098,"*"
"chr3",185842664,186252172,409509,"*"
"chr3",186254440,186661270,406831,"*"
"chr3",186864232,187036363,172132,"*"
"chr3",187175327,187211572,36246,"*"
"chr3",187655174,187661288,6115,"*"
"chr3",187665119,187753469,88351,"*"
"chr3",187811153,188014433,203281,"*"
"chr3",188140922,188457637,316716,"*"
"chr3",188689860,188741971,52112,"*"
"chr3",189107951,189182247,74297,"*"
"chr3",189212121,189423288,211168,"*"
"chr3",189532396,189577620,45225,"*"
"chr3",189852407,189872770,20364,"*"
"chr3",190200885,190589049,388165,"*"
"chr3",190677392,191000220,322829,"*"
"chr3",191112505,191383771,271267,"*"
"chr3",191493245,191572045,78801,"*"
"chr3",191816435,191954660,138226,"*"
"chr3",191960896,192614394,653499,"*"
"chr3",192663485,192899920,236436,"*"
"chr3",192928775,192943609,14835,"*"
"chr3",193747120,193970392,223273,"*"
"chr3",193996674,194006166,9493,"*"
"chr3",194039452,194313108,273657,"*"
"chr3",194458993,194527528,68536,"*"
"chr3",194541426,194635306,93881,"*"
"chr3",194712468,194854921,142454,"*"
"chr3",195624976,195646205,21230,"*"
"chr3",196331842,196701620,369779,"*"
"chr3",196982301,197023011,40711,"*"
"chr3",197145621,197152160,6540,"*"
"chr3",197157574,197169472,11899,"*"
"chr3",197501784,197739720,237937,"*"
"chr3",197758755,197778563,19809,"*"
"chr3",197781692,197807473,25782,"*"
"chr4",199981,975984,776004,"*"
"chr4",1042214,1196883,154670,"*"
"chr4",1270240,1414911,144672,"*"
"chr4",1429354,1633735,204382,"*"
"chr4",1745926,1788314,42389,"*"
"chr4",1905264,2167524,262261,"*"
"chr4",2257947,2393967,136021,"*"
"chr4",2428059,2911733,483675,"*"
"chr4",2960247,3068679,108433,"*"
"chr4",3139889,3171808,31920,"*"
"chr4",3392192,3734294,342103,"*"
"chr4",3820427,3876234,55808,"*"
"chr4",4114720,4280567,165848,"*"
"chr4",4331039,4508414,177376,"*"
"chr4",4537595,4663427,125833,"*"
"chr4",4874615,4939845,65231,"*"
"chr4",5130311,5157223,26913,"*"
"chr4",5264112,5646818,382707,"*"
"chr4",5696945,6079276,382332,"*"
"chr4",6156296,6206729,50434,"*"
"chr4",6252265,6307086,54822,"*"
"chr4",6444899,6759327,314429,"*"
"chr4",6819671,6821232,1562,"*"
"chr4",6949649,6972395,22747,"*"
"chr4",7012790,7123377,110588,"*"
"chr4",7154645,7185047,30403,"*"
"chr4",7327975,7414961,86987,"*"
"chr4",7416520,7568575,152056,"*"
"chr4",7929102,7936438,7337,"*"
"chr4",8028318,8037576,9259,"*"
"chr4",8139455,8253416,113962,"*"
"chr4",8258484,8295183,36700,"*"
"chr4",9010479,9411096,400618,"*"
"chr4",9436267,9639850,203584,"*"
"chr4",9799142,9852664,53523,"*"
"chr4",9984320,10188147,203828,"*"
"chr4",10532682,10608428,75747,"*"
"chr4",10690482,10803954,113473,"*"
"chr4",10807835,10887335,79501,"*"
"chr4",11041302,11103908,62607,"*"
"chr4",11319625,11439298,119674,"*"
"chr4",11644334,11755895,111562,"*"
"chr4",11798796,11913330,114535,"*"
"chr4",12160986,12193799,32814,"*"
"chr4",12264634,12269921,5288,"*"
"chr4",12646701,12766900,120200,"*"
"chr4",12776450,13196818,420369,"*"
"chr4",13210536,13297613,87078,"*"
"chr4",13382125,13577044,194920,"*"
"chr4",13681197,13705359,24163,"*"
"chr4",13951618,14016672,65055,"*"
"chr4",14019575,14163955,144381,"*"
"chr4",14366453,14465533,99081,"*"
"chr4",14773893,14794083,20191,"*"
"chr4",15001094,15142160,141067,"*"
"chr4",15226115,15271275,45161,"*"
"chr4",15329288,15438961,109674,"*"
"chr4",16090795,16581162,490368,"*"
"chr4",16659235,16686248,27014,"*"
"chr4",16800616,17127444,326829,"*"
"chr4",17229394,17277925,48532,"*"
"chr4",17369628,17640088,270461,"*"
"chr4",17865987,17909779,43793,"*"
"chr4",18062483,18087386,24904,"*"
"chr4",18363559,18456377,92819,"*"
"chr4",18504014,18839908,335895,"*"
"chr4",18922474,18967685,45212,"*"
"chr4",18981143,19247380,266238,"*"
"chr4",19395137,19448235,53099,"*"
"chr4",19555717,19662272,106556,"*"
"chr4",19898637,19933826,35190,"*"
"chr4",20282791,20371214,88424,"*"
"chr4",20723293,20809620,86328,"*"
"chr4",20946058,21139772,193715,"*"
"chr4",21622466,21745832,123367,"*"
"chr4",22305840,22759318,453479,"*"
"chr4",22858673,22861106,2434,"*"
"chr4",23112878,23170271,57394,"*"
"chr4",23360606,23366541,5936,"*"
"chr4",23414541,23665121,250581,"*"
"chr4",23977373,24078392,101020,"*"
"chr4",24102051,24305924,203874,"*"
"chr4",24315864,24519309,203446,"*"
"chr4",24568519,24721867,153349,"*"
"chr4",24810536,24861569,51034,"*"
"chr4",25084693,25127786,43094,"*"
"chr4",25192592,25246102,53511,"*"
"chr4",25335588,25465335,129748,"*"
"chr4",25745300,25838829,93530,"*"
"chr4",26052808,26058288,5481,"*"
"chr4",26123639,26325481,201843,"*"
"chr4",26368935,26488151,119217,"*"
"chr4",26494418,26691175,196758,"*"
"chr4",26732386,26799902,67517,"*"
"chr4",26941083,27219183,278101,"*"
"chr4",27366918,27709531,342614,"*"
"chr4",27846943,27870502,23560,"*"
"chr4",28569387,28578193,8807,"*"
"chr4",28854266,28912889,58624,"*"
"chr4",29049352,29176359,127008,"*"
"chr4",29195791,29211605,15815,"*"
"chr4",29326953,29369051,42099,"*"
"chr4",29424121,29469703,45583,"*"
"chr4",29583565,29957350,373786,"*"
"chr4",29979932,30010376,30445,"*"
"chr4",30073191,30112165,38975,"*"
"chr4",30848721,31009588,160868,"*"
"chr4",31036948,31058148,21201,"*"
"chr4",31330922,31427150,96229,"*"
"chr4",31563143,31566459,3317,"*"
"chr4",31773584,32048775,275192,"*"
"chr4",32271634,32280666,9033,"*"
"chr4",32358244,32535412,177169,"*"
"chr4",33019424,33022650,3227,"*"
"chr4",33702452,33829173,126722,"*"
"chr4",34090855,34133086,42232,"*"
"chr4",34452300,34591344,139045,"*"
"chr4",34799898,34934182,134285,"*"
"chr4",35222468,35443914,221447,"*"
"chr4",35745494,35828486,82993,"*"
"chr4",35850950,36114482,263533,"*"
"chr4",36245436,36630865,385430,"*"
"chr4",36910587,37034420,123834,"*"
"chr4",37190247,37262372,72126,"*"
"chr4",37408277,37583424,175148,"*"
"chr4",37773768,37893230,119463,"*"
"chr4",38504890,38542981,38092,"*"
"chr4",38698601,39377366,678766,"*"
"chr4",39415870,39508751,92882,"*"
"chr4",39545440,39886248,340809,"*"
"chr4",40143087,40218572,75486,"*"
"chr4",40254401,40382934,128534,"*"
"chr4",40406494,40538190,131697,"*"
"chr4",40818747,41008582,189836,"*"
"chr4",41093773,41206119,112347,"*"
"chr4",41235789,41392887,157099,"*"
"chr4",41491368,41618992,127625,"*"
"chr4",41650170,42053169,403000,"*"
"chr4",42208397,42256656,48260,"*"
"chr4",42358456,42382457,24002,"*"
"chr4",42700296,42719159,18864,"*"
"chr4",42872891,43618830,745940,"*"
"chr4",43999082,44565714,566633,"*"
"chr4",44575011,45189463,614453,"*"
"chr4",45227854,45409132,181279,"*"
"chr4",45460776,45641676,180901,"*"
"chr4",45688859,45795856,106998,"*"
"chr4",45841902,46017538,175637,"*"
"chr4",46057478,46197561,140084,"*"
"chr4",46338891,46423601,84711,"*"
"chr4",46443471,46457686,14216,"*"
"chr4",46463476,46479839,16364,"*"
"chr4",46490334,46554266,63933,"*"
"chr4",46626125,46650544,24420,"*"
"chr4",46731955,46770818,38864,"*"
"chr4",47197827,47751509,553683,"*"
"chr4",47768166,47773080,4915,"*"
"chr4",47875412,47981195,105784,"*"
"chr4",48146303,48347348,201046,"*"
"chr4",48555096,49157654,602559,"*"
"chr4",49317363,49405311,87949,"*"
"chr4",49829596,49853180,23585,"*"
"chr4",49915622,49997669,82048,"*"
"chr4",50057341,50224410,167070,"*"
"chr4",50260520,50270898,10379,"*"
"chr4",50500691,50513190,12500,"*"
"chr4",50553635,50799499,245865,"*"
"chr4",50845070,50849048,3979,"*"
"chr4",50939441,51013742,74302,"*"
"chr4",51088593,51268277,179685,"*"
"chr4",51322312,51624243,301932,"*"
"chr4",51952114,52191057,238944,"*"
"chr4",52351953,52352999,1047,"*"
"chr4",52503143,52514032,10890,"*"
"chr4",52552603,52729231,176629,"*"
"chr4",52827782,52964373,136592,"*"
"chr4",53050236,53057511,7276,"*"
"chr4",53103275,53331031,227757,"*"
"chr4",53433116,53643652,210537,"*"
"chr4",54030625,54152832,122208,"*"
"chr4",54230080,54551245,321166,"*"
"chr4",54680430,54786137,105708,"*"
"chr4",55168852,55193128,24277,"*"
"chr4",55299398,55515807,216410,"*"
"chr4",55589321,55804478,215158,"*"
"chr4",56134051,56263943,129893,"*"
"chr4",56477324,56506262,28939,"*"
"chr4",56579072,56750897,171826,"*"
"chr4",57295835,57309342,13508,"*"
"chr4",57417829,57492036,74208,"*"
"chr4",57501095,57866966,365872,"*"
"chr4",58057602,58147337,89736,"*"
"chr4",58225676,58441152,215477,"*"
"chr4",58576450,58643227,66778,"*"
"chr4",58720990,58766140,45151,"*"
"chr4",58951711,59206141,254431,"*"
"chr4",59567332,59714761,147430,"*"
"chr4",59720498,59723954,3457,"*"
"chr4",59887014,59890522,3509,"*"
"chr4",59927958,59960811,32854,"*"
"chr4",60058632,60330435,271804,"*"
"chr4",60426530,60467608,41079,"*"
"chr4",60617769,60777936,160168,"*"
"chr4",60835284,60885532,50249,"*"
"chr4",60912232,61001388,89157,"*"
"chr4",61055834,61096271,40438,"*"
"chr4",61166771,61357511,190741,"*"
"chr4",61368476,61514387,145912,"*"
"chr4",61630262,61889773,259512,"*"
"chr4",62039688,62429728,390041,"*"
"chr4",62440080,62528668,88589,"*"
"chr4",62623671,62728278,104608,"*"
"chr4",62803365,62807448,4084,"*"
"chr4",62938232,62945088,6857,"*"
"chr4",62956504,63241018,284515,"*"
"chr4",63581773,63726037,144265,"*"
"chr4",63729298,63925256,195959,"*"
"chr4",64482315,64537543,55229,"*"
"chr4",64774418,64942398,167981,"*"
"chr4",65235437,65305702,70266,"*"
"chr4",65423805,65454546,30742,"*"
"chr4",65490737,65515994,25258,"*"
"chr4",65523495,65650228,126734,"*"
"chr4",65784541,65992093,207553,"*"
"chr4",66063861,66092609,28749,"*"
"chr4",66296263,66556483,260221,"*"
"chr4",66618430,66673196,54767,"*"
"chr4",66873890,66948461,74572,"*"
"chr4",67253078,67590667,337590,"*"
"chr4",67716261,67774868,58608,"*"
"chr4",67996324,68130642,134319,"*"
"chr4",68268124,68340324,72201,"*"
"chr4",68767752,68889766,122015,"*"
"chr4",69127675,69286472,158798,"*"
"chr4",69428560,69453927,25368,"*"
"chr4",69529766,69595303,65538,"*"
"chr4",69673292,69931143,257852,"*"
"chr4",70260439,70331376,70938,"*"
"chr4",70786061,70957616,171556,"*"
"chr4",71114619,71437485,322867,"*"
"chr4",71467466,71490799,23334,"*"
"chr4",71495363,71510271,14909,"*"
"chr4",71687937,71697771,9835,"*"
"chr4",72170322,72288231,117910,"*"
"chr4",72339651,72532348,192698,"*"
"chr4",72675280,72907605,232326,"*"
"chr4",73059822,73080640,20819,"*"
"chr4",73267501,73431026,163526,"*"
"chr4",73630296,73672137,41842,"*"
"chr4",73702322,73733028,30707,"*"
"chr4",73752518,74124966,372449,"*"
"chr4",74302713,74442420,139708,"*"
"chr4",74484754,74621686,136933,"*"
"chr4",74676611,74705558,28948,"*"
"chr4",75038420,75188899,150480,"*"
"chr4",75247703,75286792,39090,"*"
"chr4",75386409,75574954,188546,"*"
"chr4",76077031,76240313,163283,"*"
"chr4",76280079,76483716,203638,"*"
"chr4",76597434,76598153,720,"*"
"chr4",76868510,76902795,34286,"*"
"chr4",77019358,77020351,994,"*"
"chr4",77170246,77267421,97176,"*"
"chr4",77374796,77436249,61454,"*"
"chr4",77685363,77965743,280381,"*"
"chr4",77988870,78130157,141288,"*"
"chr4",78272987,78845222,572236,"*"
"chr4",78984454,79073420,88967,"*"
"chr4",79230066,79264610,34545,"*"
"chr4",79405346,79523802,118457,"*"
"chr4",79588578,79751777,163200,"*"
"chr4",79799600,80172622,373023,"*"
"chr4",80184094,80683653,499560,"*"
"chr4",80894521,80926446,31926,"*"
"chr4",80930282,81107898,177617,"*"
"chr4",81436158,81551844,115687,"*"
"chr4",81567728,82172684,604957,"*"
"chr4",82230475,82659594,429120,"*"
"chr4",83275146,83387414,112269,"*"
"chr4",83619799,83756897,137099,"*"
"chr4",83946372,84059348,112977,"*"
"chr4",84503963,84571210,67248,"*"
"chr4",84689142,84870503,181362,"*"
"chr4",85069198,85105660,36463,"*"
"chr4",85323376,85438412,115037,"*"
"chr4",85573903,85694009,120107,"*"
"chr4",85697948,85727659,29712,"*"
"chr4",85784092,86049369,265278,"*"
"chr4",86152646,86238749,86104,"*"
"chr4",86568095,86703801,135707,"*"
"chr4",86833978,86983673,149696,"*"
"chr4",87013410,87136932,123523,"*"
"chr4",87272399,87483274,210876,"*"
"chr4",87643684,87737076,93393,"*"
"chr4",87830504,87975986,145483,"*"
"chr4",88060107,88157346,97240,"*"
"chr4",88278202,88295827,17626,"*"
"chr4",88331443,88337739,6297,"*"
"chr4",88470389,88633954,163566,"*"
"chr4",89058886,89160674,101789,"*"
"chr4",89246130,89259157,13028,"*"
"chr4",89483918,89586718,102801,"*"
"chr4",89943705,90134067,190363,"*"
"chr4",90248367,90558023,309657,"*"
"chr4",90781531,90795363,13833,"*"
"chr4",91273911,91357641,83731,"*"
"chr4",91531485,91629931,98447,"*"
"chr4",91632337,92075073,442737,"*"
"chr4",92095883,92522486,426604,"*"
"chr4",92754841,92775672,20832,"*"
"chr4",93281418,93643272,361855,"*"
